date,phc_id,staff_id,role,shift,scheduled,present,leave_type
2024-12-30,PHC_074,STAFF_0782,nurse,NIGHT,True,False,planned
2024-12-30,PHC_074,STAFF_0784,pharmacist,EVENING,True,True,none
2024-12-30,PHC_074,STAFF_0785,pharmacist,EVENING,True,False,sick
2024-12-31,PHC_074,STAFF_0772,doctor,EVENING,True,True,none
2024-12-31,PHC_074,STAFF_0773,doctor,NIGHT,True,True,none
2024-12-31,PHC_074,STAFF_0774,doctor,MORNING,True,True,none
2024-12-31,PHC_074,STAFF_0775,nurse,MORNING,True,False,sick
2024-12-31,PHC_074,STAFF_0776,nurse,EVENING,True,True,none
2024-12-31,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2024-12-31,PHC_074,STAFF_0778,nurse,NIGHT,True,True,none
2024-12-31,PHC_074,STAFF_0779,nurse,NIGHT,True,True,none
2024-12-31,PHC_074,STAFF_0780,nurse,EVENING,True,False,unplanned
2024-12-31,PHC_074,STAFF_0781,nurse,MORNING,True,True,none
2024-12-31,PHC_074,STAFF_0782,nurse,MORNING,True,True,none
2024-12-31,PHC_074,STAFF_0783,pharmacist,MORNING,True,True,none
2024-12-31,PHC_074,STAFF_0784,pharmacist,NIGHT,True,True,none
2024-12-31,PHC_074,STAFF_0785,pharmacist,EVENING,True,True,none
2025-01-01,PHC_074,STAFF_0772,doctor,MORNING,True,True,none
2025-01-01,PHC_074,STAFF_0773,doctor,MORNING,True,True,none
2025-01-01,PHC_074,STAFF_0774,doctor,EVENING,True,False,planned
2025-01-01,PHC_074,STAFF_0775,nurse,MORNING,True,False,planned
2025-01-01,PHC_074,STAFF_0776,nurse,NIGHT,True,True,none
2025-01-01,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2025-01-01,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-01,PHC_074,STAFF_0779,nurse,EVENING,True,False,planned
2025-01-01,PHC_074,STAFF_0780,nurse,NIGHT,True,True,none
2025-01-01,PHC_074,STAFF_0781,nurse,NIGHT,True,False,sick
2025-01-01,PHC_074,STAFF_0782,nurse,MORNING,True,False,planned
2025-01-01,PHC_074,STAFF_0783,pharmacist,MORNING,True,True,none
2025-01-01,PHC_074,STAFF_0784,pharmacist,MORNING,True,False,unplanned
2025-01-01,PHC_074,STAFF_0785,pharmacist,EVENING,True,False,sick
2025-01-02,PHC_074,STAFF_0772,doctor,NIGHT,True,True,none
2025-01-02,PHC_074,STAFF_0773,doctor,NIGHT,True,True,none
2025-01-02,PHC_074,STAFF_0774,doctor,MORNING,True,True,none
2025-01-02,PHC_074,STAFF_0775,nurse,EVENING,True,True,none
2025-01-02,PHC_074,STAFF_0776,nurse,EVENING,True,True,none
2025-01-02,PHC_074,STAFF_0777,nurse,NIGHT,True,True,none
2025-01-02,PHC_074,STAFF_0778,nurse,EVENING,True,True,none
2025-01-02,PHC_074,STAFF_0779,nurse,NIGHT,True,True,none
2025-01-02,PHC_074,STAFF_0780,nurse,NIGHT,True,True,none
2025-01-02,PHC_074,STAFF_0781,nurse,EVENING,True,True,none
2025-01-02,PHC_074,STAFF_0782,nurse,NIGHT,True,True,none
2025-01-02,PHC_074,STAFF_0784,pharmacist,NIGHT,True,False,unplanned
2025-01-02,PHC_074,STAFF_0785,pharmacist,EVENING,True,True,none
2025-01-03,PHC_074,STAFF_0773,doctor,MORNING,True,True,none
2025-01-03,PHC_074,STAFF_0774,doctor,MORNING,True,True,none
2025-01-03,PHC_074,STAFF_0775,nurse,MORNING,True,True,none
2025-01-03,PHC_074,STAFF_0776,nurse,MORNING,True,False,sick
2025-01-03,PHC_074,STAFF_0779,nurse,EVENING,True,False,sick
2025-01-03,PHC_074,STAFF_0780,nurse,MORNING,True,True,none
2025-01-03,PHC_074,STAFF_0781,nurse,EVENING,True,True,none
2025-01-03,PHC_074,STAFF_0782,nurse,MORNING,True,True,none
2025-01-03,PHC_074,STAFF_0783,pharmacist,MORNING,True,True,none
2025-01-03,PHC_074,STAFF_0784,pharmacist,MORNING,True,False,sick
2025-01-03,PHC_074,STAFF_0785,pharmacist,MORNING,True,True,none
2025-01-04,PHC_074,STAFF_0772,doctor,EVENING,True,True,none
2025-01-04,PHC_074,STAFF_0773,doctor,EVENING,True,True,none
2025-01-04,PHC_074,STAFF_0774,doctor,EVENING,True,True,none
2025-01-04,PHC_074,STAFF_0775,nurse,MORNING,True,True,none
2025-01-04,PHC_074,STAFF_0776,nurse,EVENING,True,True,none
2025-01-04,PHC_074,STAFF_0777,nurse,MORNING,True,True,none
2025-01-04,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-04,PHC_074,STAFF_0779,nurse,MORNING,True,False,sick
2025-01-04,PHC_074,STAFF_0780,nurse,MORNING,True,True,none
2025-01-04,PHC_074,STAFF_0782,nurse,EVENING,True,True,none
2025-01-04,PHC_074,STAFF_0783,pharmacist,MORNING,True,True,none
2025-01-04,PHC_074,STAFF_0784,pharmacist,MORNING,True,False,unplanned
2025-01-05,PHC_074,STAFF_0772,doctor,NIGHT,True,True,none
2025-01-05,PHC_074,STAFF_0773,doctor,NIGHT,True,True,none
2025-01-05,PHC_074,STAFF_0774,doctor,EVENING,True,True,none
2025-01-05,PHC_074,STAFF_0775,nurse,EVENING,True,False,sick
2025-01-05,PHC_074,STAFF_0776,nurse,EVENING,True,True,none
2025-01-05,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2025-01-05,PHC_074,STAFF_0778,nurse,NIGHT,True,False,sick
2025-01-05,PHC_074,STAFF_0779,nurse,NIGHT,True,True,none
2025-01-05,PHC_074,STAFF_0780,nurse,NIGHT,True,False,planned
2025-01-05,PHC_074,STAFF_0782,nurse,MORNING,True,True,none
2025-01-05,PHC_074,STAFF_0783,pharmacist,MORNING,True,True,none
2025-01-05,PHC_074,STAFF_0784,pharmacist,MORNING,True,True,none
2025-01-06,PHC_074,STAFF_0773,doctor,MORNING,True,True,none
2025-01-06,PHC_074,STAFF_0774,doctor,MORNING,True,True,none
2025-01-06,PHC_074,STAFF_0775,nurse,MORNING,True,True,none
2025-01-06,PHC_074,STAFF_0777,nurse,NIGHT,True,True,none
2025-01-06,PHC_074,STAFF_0778,nurse,NIGHT,True,True,none
2025-01-06,PHC_074,STAFF_0781,nurse,EVENING,True,False,sick
2025-01-06,PHC_074,STAFF_0782,nurse,MORNING,True,False,planned
2025-01-06,PHC_074,STAFF_0783,pharmacist,MORNING,True,True,none
2025-01-06,PHC_074,STAFF_0784,pharmacist,MORNING,True,False,planned
2025-01-06,PHC_074,STAFF_0785,pharmacist,MORNING,True,True,none
2025-01-07,PHC_074,STAFF_0772,doctor,EVENING,True,True,none
2025-01-07,PHC_074,STAFF_0773,doctor,EVENING,True,True,none
2025-01-07,PHC_074,STAFF_0774,doctor,MORNING,True,False,planned
2025-01-07,PHC_074,STAFF_0775,nurse,EVENING,True,True,none
2025-01-07,PHC_074,STAFF_0776,nurse,MORNING,True,True,none
2025-01-07,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2025-01-07,PHC_074,STAFF_0779,nurse,NIGHT,True,True,none
2025-01-07,PHC_074,STAFF_0780,nurse,NIGHT,True,True,none
2025-01-07,PHC_074,STAFF_0781,nurse,MORNING,True,True,none
2025-01-07,PHC_074,STAFF_0783,pharmacist,EVENING,True,True,none
2025-01-07,PHC_074,STAFF_0784,pharmacist,NIGHT,True,True,none
2025-01-07,PHC_074,STAFF_0785,pharmacist,EVENING,True,True,none
2025-01-08,PHC_074,STAFF_0772,doctor,EVENING,True,True,none
2025-01-08,PHC_074,STAFF_0773,doctor,MORNING,True,False,sick
2025-01-08,PHC_074,STAFF_0774,doctor,MORNING,True,False,sick
2025-01-08,PHC_074,STAFF_0776,nurse,NIGHT,True,True,none
2025-01-08,PHC_074,STAFF_0780,nurse,EVENING,True,True,none
2025-01-08,PHC_074,STAFF_0781,nurse,MORNING,True,False,sick
2025-01-08,PHC_074,STAFF_0782,nurse,MORNING,True,False,sick
2025-01-08,PHC_074,STAFF_0783,pharmacist,MORNING,True,True,none
2025-01-08,PHC_074,STAFF_0784,pharmacist,EVENING,True,True,none
2025-01-08,PHC_074,STAFF_0785,pharmacist,EVENING,True,False,sick
2025-01-09,PHC_074,STAFF_0772,doctor,MORNING,True,True,none
2025-01-09,PHC_074,STAFF_0773,doctor,MORNING,True,True,none
2025-01-09,PHC_074,STAFF_0774,doctor,MORNING,True,True,none
2025-01-09,PHC_074,STAFF_0775,nurse,MORNING,True,False,unplanned
2025-01-09,PHC_074,STAFF_0776,nurse,MORNING,True,True,none
2025-01-09,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2025-01-09,PHC_074,STAFF_0779,nurse,EVENING,True,True,none
2025-01-09,PHC_074,STAFF_0780,nurse,NIGHT,True,True,none
2025-01-09,PHC_074,STAFF_0781,nurse,EVENING,True,False,sick
2025-01-09,PHC_074,STAFF_0782,nurse,EVENING,True,True,none
2025-01-09,PHC_074,STAFF_0783,pharmacist,EVENING,True,True,none
2025-01-09,PHC_074,STAFF_0784,pharmacist,MORNING,True,True,none
2025-01-09,PHC_074,STAFF_0785,pharmacist,EVENING,True,True,none
2025-01-10,PHC_074,STAFF_0772,doctor,EVENING,True,True,none
2025-01-10,PHC_074,STAFF_0773,doctor,MORNING,True,True,none
2025-01-10,PHC_074,STAFF_0774,doctor,NIGHT,True,True,none
2025-01-10,PHC_074,STAFF_0775,nurse,EVENING,True,False,sick
2025-01-10,PHC_074,STAFF_0777,nurse,NIGHT,True,True,none
2025-01-10,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-10,PHC_074,STAFF_0780,nurse,MORNING,True,True,none
2025-01-10,PHC_074,STAFF_0782,nurse,MORNING,True,True,none
2025-01-10,PHC_074,STAFF_0783,pharmacist,NIGHT,True,False,sick
2025-01-10,PHC_074,STAFF_0784,pharmacist,MORNING,True,False,planned
2025-01-10,PHC_074,STAFF_0785,pharmacist,NIGHT,True,True,none
2025-01-11,PHC_074,STAFF_0772,doctor,NIGHT,True,True,none
2025-01-11,PHC_074,STAFF_0773,doctor,MORNING,True,True,none
2025-01-11,PHC_074,STAFF_0774,doctor,EVENING,True,True,none
2025-01-11,PHC_074,STAFF_0775,nurse,MORNING,True,True,none
2025-01-11,PHC_074,STAFF_0776,nurse,EVENING,True,True,none
2025-01-11,PHC_074,STAFF_0777,nurse,MORNING,True,False,planned
2025-01-11,PHC_074,STAFF_0779,nurse,MORNING,True,True,none
2025-01-11,PHC_074,STAFF_0780,nurse,NIGHT,True,True,none
2025-01-11,PHC_074,STAFF_0781,nurse,EVENING,True,True,none
2025-01-11,PHC_074,STAFF_0782,nurse,NIGHT,True,True,none
2025-01-11,PHC_074,STAFF_0783,pharmacist,NIGHT,True,True,none
2025-01-11,PHC_074,STAFF_0784,pharmacist,EVENING,True,True,none
2025-01-11,PHC_074,STAFF_0785,pharmacist,MORNING,True,False,sick
2025-01-12,PHC_074,STAFF_0772,doctor,MORNING,True,True,none
2025-01-12,PHC_074,STAFF_0774,doctor,NIGHT,True,True,none
2025-01-12,PHC_074,STAFF_0777,nurse,NIGHT,True,True,none
2025-01-12,PHC_074,STAFF_0779,nurse,NIGHT,True,True,none
2025-01-12,PHC_074,STAFF_0781,nurse,EVENING,True,True,none
2025-01-12,PHC_074,STAFF_0782,nurse,MORNING,True,True,none
2025-01-12,PHC_074,STAFF_0783,pharmacist,MORNING,True,True,none
2025-01-12,PHC_074,STAFF_0784,pharmacist,MORNING,True,True,none
2025-01-12,PHC_074,STAFF_0785,pharmacist,EVENING,True,True,none
2025-01-13,PHC_074,STAFF_0772,doctor,NIGHT,True,True,none
2025-01-13,PHC_074,STAFF_0773,doctor,EVENING,True,True,none
2025-01-13,PHC_074,STAFF_0774,doctor,MORNING,True,True,none
2025-01-13,PHC_074,STAFF_0775,nurse,NIGHT,True,True,none
2025-01-13,PHC_074,STAFF_0776,nurse,MORNING,True,True,none
2025-01-13,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2025-01-13,PHC_074,STAFF_0779,nurse,NIGHT,True,True,none
2025-01-13,PHC_074,STAFF_0781,nurse,MORNING,True,True,none
2025-01-13,PHC_074,STAFF_0782,nurse,EVENING,True,False,planned
2025-01-13,PHC_074,STAFF_0784,pharmacist,EVENING,True,True,none
2025-01-13,PHC_074,STAFF_0785,pharmacist,MORNING,True,True,none
2025-01-14,PHC_074,STAFF_0772,doctor,MORNING,True,True,none
2025-01-14,PHC_074,STAFF_0773,doctor,MORNING,True,True,none
2025-01-14,PHC_074,STAFF_0774,doctor,MORNING,True,True,none
2025-01-14,PHC_074,STAFF_0775,nurse,EVENING,True,True,none
2025-01-14,PHC_074,STAFF_0776,nurse,EVENING,True,True,none
2025-01-14,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2025-01-14,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-14,PHC_074,STAFF_0779,nurse,NIGHT,True,True,none
2025-01-14,PHC_074,STAFF_0780,nurse,NIGHT,True,True,none
2025-01-14,PHC_074,STAFF_0781,nurse,EVENING,True,False,sick
2025-01-14,PHC_074,STAFF_0782,nurse,MORNING,True,False,planned
2025-01-14,PHC_074,STAFF_0783,pharmacist,MORNING,True,True,none
2025-01-14,PHC_074,STAFF_0785,pharmacist,NIGHT,True,True,none
2025-01-15,PHC_074,STAFF_0772,doctor,NIGHT,True,True,none
2025-01-15,PHC_074,STAFF_0773,doctor,EVENING,True,True,none
2025-01-15,PHC_074,STAFF_0774,doctor,MORNING,True,True,none
2025-01-15,PHC_074,STAFF_0775,nurse,MORNING,True,False,sick
2025-01-15,PHC_074,STAFF_0776,nurse,MORNING,True,True,none
2025-01-15,PHC_074,STAFF_0777,nurse,NIGHT,True,True,none
2025-01-15,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-15,PHC_074,STAFF_0780,nurse,EVENING,True,True,none
2025-01-15,PHC_074,STAFF_0781,nurse,MORNING,True,False,unplanned
2025-01-15,PHC_074,STAFF_0782,nurse,EVENING,True,True,none
2025-01-15,PHC_074,STAFF_0783,pharmacist,NIGHT,True,True,none
2025-01-15,PHC_074,STAFF_0784,pharmacist,EVENING,True,False,sick
2025-01-15,PHC_074,STAFF_0785,pharmacist,MORNING,True,True,none
2025-01-16,PHC_074,STAFF_0772,doctor,MORNING,True,True,none
2025-01-16,PHC_074,STAFF_0773,doctor,EVENING,True,True,none
2025-01-16,PHC_074,STAFF_0774,doctor,MORNING,True,False,sick
2025-01-16,PHC_074,STAFF_0775,nurse,EVENING,True,True,none
2025-01-16,PHC_074,STAFF_0776,nurse,MORNING,True,True,none
2025-01-16,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2025-01-16,PHC_074,STAFF_0779,nurse,MORNING,True,True,none
2025-01-16,PHC_074,STAFF_0780,nurse,EVENING,True,True,none
2025-01-16,PHC_074,STAFF_0781,nurse,EVENING,True,True,none
2025-01-16,PHC_074,STAFF_0782,nurse,MORNING,True,True,none
2025-01-16,PHC_074,STAFF_0783,pharmacist,NIGHT,True,True,none
2025-01-16,PHC_074,STAFF_0784,pharmacist,NIGHT,True,True,none
2025-01-16,PHC_074,STAFF_0785,pharmacist,MORNING,True,True,none
2025-01-17,PHC_074,STAFF_0772,doctor,MORNING,True,True,none
2025-01-17,PHC_074,STAFF_0774,doctor,MORNING,True,True,none
2025-01-17,PHC_074,STAFF_0775,nurse,MORNING,True,False,sick
2025-01-17,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2025-01-17,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-17,PHC_074,STAFF_0779,nurse,MORNING,True,True,none
2025-01-17,PHC_074,STAFF_0780,nurse,MORNING,True,False,sick
2025-01-17,PHC_074,STAFF_0781,nurse,MORNING,True,False,planned
2025-01-17,PHC_074,STAFF_0783,pharmacist,NIGHT,True,True,none
2025-01-17,PHC_074,STAFF_0784,pharmacist,EVENING,True,True,none
2025-01-18,PHC_074,STAFF_0772,doctor,MORNING,True,True,none
2025-01-18,PHC_074,STAFF_0773,doctor,MORNING,True,False,sick
2025-01-18,PHC_074,STAFF_0775,nurse,MORNING,True,True,none
2025-01-18,PHC_074,STAFF_0776,nurse,MORNING,True,True,none
2025-01-18,PHC_074,STAFF_0777,nurse,MORNING,True,True,none
2025-01-18,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-18,PHC_074,STAFF_0779,nurse,MORNING,True,True,none
2025-01-18,PHC_074,STAFF_0780,nurse,EVENING,True,True,none
2025-01-18,PHC_074,STAFF_0781,nurse,EVENING,True,False,planned
2025-01-18,PHC_074,STAFF_0782,nurse,NIGHT,True,True,none
2025-01-18,PHC_074,STAFF_0784,pharmacist,NIGHT,True,True,none
2025-01-18,PHC_074,STAFF_0785,pharmacist,EVENING,True,True,none
2025-01-19,PHC_074,STAFF_0772,doctor,MORNING,True,True,none
2025-01-19,PHC_074,STAFF_0774,doctor,MORNING,True,True,none
2025-01-19,PHC_074,STAFF_0775,nurse,MORNING,True,True,none
2025-01-19,PHC_074,STAFF_0776,nurse,MORNING,True,True,none
2025-01-19,PHC_074,STAFF_0777,nurse,MORNING,True,True,none
2025-01-19,PHC_074,STAFF_0778,nurse,MORNING,True,False,unplanned
2025-01-19,PHC_074,STAFF_0779,nurse,EVENING,True,True,none
2025-01-19,PHC_074,STAFF_0780,nurse,NIGHT,True,True,none
2025-01-19,PHC_074,STAFF_0781,nurse,EVENING,True,True,none
2025-01-19,PHC_074,STAFF_0783,pharmacist,EVENING,True,True,none
2025-01-19,PHC_074,STAFF_0784,pharmacist,NIGHT,True,False,unplanned
2025-01-19,PHC_074,STAFF_0785,pharmacist,EVENING,True,True,none
2025-01-20,PHC_074,STAFF_0772,doctor,EVENING,True,True,none
2025-01-20,PHC_074,STAFF_0773,doctor,MORNING,True,True,none
2025-01-20,PHC_074,STAFF_0774,doctor,EVENING,True,False,unplanned
2025-01-20,PHC_074,STAFF_0776,nurse,NIGHT,True,True,none
2025-01-20,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2025-01-20,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-20,PHC_074,STAFF_0779,nurse,MORNING,True,False,unplanned
2025-01-20,PHC_074,STAFF_0780,nurse,NIGHT,True,True,none
2025-01-20,PHC_074,STAFF_0781,nurse,NIGHT,True,True,none
2025-01-20,PHC_074,STAFF_0782,nurse,EVENING,True,True,none
2025-01-20,PHC_074,STAFF_0783,pharmacist,MORNING,True,True,none
2025-01-20,PHC_074,STAFF_0784,pharmacist,MORNING,True,True,none
2025-01-20,PHC_074,STAFF_0785,pharmacist,MORNING,True,True,none
2025-01-21,PHC_074,STAFF_0772,doctor,EVENING,True,True,none
2025-01-21,PHC_074,STAFF_0773,doctor,MORNING,True,True,none
2025-01-21,PHC_074,STAFF_0774,doctor,EVENING,True,True,none
2025-01-21,PHC_074,STAFF_0775,nurse,MORNING,True,False,unplanned
2025-01-21,PHC_074,STAFF_0776,nurse,MORNING,True,True,none
2025-01-21,PHC_074,STAFF_0777,nurse,MORNING,True,True,none
2025-01-21,PHC_074,STAFF_0778,nurse,EVENING,True,True,none
2025-01-21,PHC_074,STAFF_0780,nurse,EVENING,True,True,none
2025-01-21,PHC_074,STAFF_0781,nurse,EVENING,True,False,unplanned
2025-01-21,PHC_074,STAFF_0782,nurse,MORNING,True,False,planned
2025-01-21,PHC_074,STAFF_0783,pharmacist,EVENING,True,False,planned
2025-01-21,PHC_074,STAFF_0784,pharmacist,EVENING,True,False,sick
2025-01-21,PHC_074,STAFF_0785,pharmacist,NIGHT,True,True,none
2025-01-22,PHC_074,STAFF_0772,doctor,MORNING,True,False,sick
2025-01-22,PHC_074,STAFF_0773,doctor,NIGHT,True,True,none
2025-01-22,PHC_074,STAFF_0774,doctor,EVENING,True,False,unplanned
2025-01-22,PHC_074,STAFF_0776,nurse,NIGHT,True,True,none
2025-01-22,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2025-01-22,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-22,PHC_074,STAFF_0780,nurse,EVENING,True,True,none
2025-01-22,PHC_074,STAFF_0781,nurse,EVENING,True,False,sick
2025-01-22,PHC_074,STAFF_0782,nurse,NIGHT,True,False,unplanned
2025-01-22,PHC_074,STAFF_0783,pharmacist,MORNING,True,True,none
2025-01-22,PHC_074,STAFF_0784,pharmacist,EVENING,True,True,none
2025-01-22,PHC_074,STAFF_0785,pharmacist,MORNING,True,True,none
2025-01-23,PHC_074,STAFF_0772,doctor,EVENING,True,True,none
2025-01-23,PHC_074,STAFF_0773,doctor,MORNING,True,False,sick
2025-01-23,PHC_074,STAFF_0774,doctor,NIGHT,True,True,none
2025-01-23,PHC_074,STAFF_0775,nurse,EVENING,True,False,unplanned
2025-01-23,PHC_074,STAFF_0776,nurse,EVENING,True,True,none
2025-01-23,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-23,PHC_074,STAFF_0779,nurse,MORNING,True,False,unplanned
2025-01-23,PHC_074,STAFF_0780,nurse,NIGHT,True,False,unplanned
2025-01-23,PHC_074,STAFF_0781,nurse,MORNING,True,True,none
2025-01-23,PHC_074,STAFF_0782,nurse,EVENING,True,True,none
2025-01-23,PHC_074,STAFF_0784,pharmacist,MORNING,True,True,none
2025-01-24,PHC_074,STAFF_0772,doctor,MORNING,True,True,none
2025-01-24,PHC_074,STAFF_0774,doctor,NIGHT,True,False,sick
2025-01-24,PHC_074,STAFF_0775,nurse,EVENING,True,False,unplanned
2025-01-24,PHC_074,STAFF_0777,nurse,MORNING,True,True,none
2025-01-24,PHC_074,STAFF_0778,nurse,NIGHT,True,False,sick
2025-01-24,PHC_074,STAFF_0780,nurse,MORNING,True,True,none
2025-01-24,PHC_074,STAFF_0781,nurse,EVENING,True,True,none
2025-01-24,PHC_074,STAFF_0782,nurse,MORNING,True,True,none
2025-01-24,PHC_074,STAFF_0783,pharmacist,EVENING,True,True,none
2025-01-24,PHC_074,STAFF_0784,pharmacist,MORNING,True,True,none
2025-01-24,PHC_074,STAFF_0785,pharmacist,MORNING,True,True,none
2025-01-25,PHC_074,STAFF_0772,doctor,NIGHT,True,True,none
2025-01-25,PHC_074,STAFF_0773,doctor,EVENING,True,True,none
2025-01-25,PHC_074,STAFF_0774,doctor,EVENING,True,True,none
2025-01-25,PHC_074,STAFF_0775,nurse,MORNING,True,True,none
2025-01-25,PHC_074,STAFF_0776,nurse,MORNING,True,True,none
2025-01-25,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2025-01-25,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-25,PHC_074,STAFF_0779,nurse,EVENING,True,True,none
2025-01-25,PHC_074,STAFF_0780,nurse,MORNING,True,False,sick
2025-01-25,PHC_074,STAFF_0781,nurse,EVENING,True,True,none
2025-01-25,PHC_074,STAFF_0782,nurse,MORNING,True,False,sick
2025-01-25,PHC_074,STAFF_0783,pharmacist,MORNING,True,True,none
2025-01-25,PHC_074,STAFF_0784,pharmacist,MORNING,True,True,none
2025-01-25,PHC_074,STAFF_0785,pharmacist,MORNING,True,True,none
2025-01-26,PHC_074,STAFF_0772,doctor,MORNING,True,True,none
2025-01-26,PHC_074,STAFF_0773,doctor,EVENING,True,True,none
2025-01-26,PHC_074,STAFF_0774,doctor,MORNING,True,True,none
2025-01-26,PHC_074,STAFF_0775,nurse,MORNING,True,False,planned
2025-01-26,PHC_074,STAFF_0776,nurse,EVENING,True,True,none
2025-01-26,PHC_074,STAFF_0777,nurse,MORNING,True,True,none
2025-01-26,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-26,PHC_074,STAFF_0779,nurse,MORNING,True,False,sick
2025-01-26,PHC_074,STAFF_0780,nurse,NIGHT,True,True,none
2025-01-26,PHC_074,STAFF_0781,nurse,MORNING,True,True,none
2025-01-26,PHC_074,STAFF_0782,nurse,EVENING,True,True,none
2025-01-26,PHC_074,STAFF_0784,pharmacist,MORNING,True,False,unplanned
2025-01-26,PHC_074,STAFF_0785,pharmacist,NIGHT,True,False,planned
2025-01-27,PHC_074,STAFF_0772,doctor,MORNING,True,False,sick
2025-01-27,PHC_074,STAFF_0774,doctor,NIGHT,True,True,none
2025-01-27,PHC_074,STAFF_0775,nurse,NIGHT,True,True,none
2025-01-27,PHC_074,STAFF_0776,nurse,EVENING,True,True,none
2025-01-27,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2025-01-27,PHC_074,STAFF_0779,nurse,NIGHT,True,True,none
2025-01-27,PHC_074,STAFF_0780,nurse,EVENING,True,True,none
2025-01-27,PHC_074,STAFF_0781,nurse,EVENING,True,True,none
2025-01-27,PHC_074,STAFF_0782,nurse,MORNING,True,True,none
2025-01-27,PHC_074,STAFF_0783,pharmacist,NIGHT,True,False,planned
2025-01-27,PHC_074,STAFF_0784,pharmacist,NIGHT,True,True,none
2025-01-27,PHC_074,STAFF_0785,pharmacist,MORNING,True,True,none
2025-01-28,PHC_074,STAFF_0772,doctor,EVENING,True,True,none
2025-01-28,PHC_074,STAFF_0773,doctor,EVENING,True,True,none
2025-01-28,PHC_074,STAFF_0774,doctor,NIGHT,True,True,none
2025-01-28,PHC_074,STAFF_0775,nurse,EVENING,True,True,none
2025-01-28,PHC_074,STAFF_0776,nurse,EVENING,True,True,none
2025-01-28,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-28,PHC_074,STAFF_0779,nurse,EVENING,True,True,none
2025-01-28,PHC_074,STAFF_0780,nurse,MORNING,True,True,none
2025-01-28,PHC_074,STAFF_0781,nurse,EVENING,True,False,planned
2025-01-28,PHC_074,STAFF_0783,pharmacist,EVENING,True,True,none
2025-01-28,PHC_074,STAFF_0784,pharmacist,MORNING,True,False,sick
2025-01-29,PHC_074,STAFF_0772,doctor,MORNING,True,True,none
2025-01-29,PHC_074,STAFF_0774,doctor,EVENING,True,False,planned
2025-01-29,PHC_074,STAFF_0775,nurse,NIGHT,True,True,none
2025-01-29,PHC_074,STAFF_0776,nurse,NIGHT,True,True,none
2025-01-29,PHC_074,STAFF_0777,nurse,EVENING,True,True,none
2025-01-29,PHC_074,STAFF_0778,nurse,MORNING,True,True,none
2025-01-29,PHC_074,STAFF_0779,nurse,EVENING,True,False,sick
2025-01-29,PHC_074,STAFF_0780,nurse,MORNING,True,True,none
2025-01-29,PHC_074,STAFF_0782,nurse,MORNING,True,True,none
2025-01-29,PHC_074,STAFF_0784,pharmacist,EVENING,True,True,none
2025-01-29,PHC_074,STAFF_0785,pharmacist,EVENING,True,False,sick
2025-01-30,PHC_074,STAFF_0772,doctor,EVENING,True,True,none
2025-01-30,PHC_074,STAFF_0773,doctor,MORNING,True,True,none
2025-01-30,PHC_074,STAFF_0774,doctor,MORNING,True,True,none
2025-01-30,PHC_074,STAFF_0775,nurse,EVENING,True,True,none
2025-01-30,PHC_074,STAFF_0776,nurse,EVENING,True,True,none
2025-01-30,PHC_074,STAFF_0778,nurse,NIGHT,True,False,sick
2025-01-30,PHC_074,STAFF_0779,nurse,NIGHT,True,True,none
2025-01-30,PHC_074,STAFF_0780,nurse,MORNING,True,True,none
2025-01-30,PHC_074,STAFF_0781,nurse,EVENING,True,True,none
2025-01-30,PHC_074,STAFF_0783,pharmacist,MORNING,True,True,none
2025-01-30,PHC_074,STAFF_0784,pharmacist,MORNING,True,False,planned
2025-01-30,PHC_074,STAFF_0785,pharmacist,NIGHT,True,True,none
2025-01-31,PHC_074,STAFF_0772,doctor,NIGHT,True,True,none
2025-01-31,PHC_074,STAFF_0773,doctor,MORNING,True,True,none
2025-01-31,PHC_074,STAFF_0774,doctor,NIGHT,True,True,none
