date,phc_id,role,scheduled_count,present_count,shortfall
2025-06-21,PHC_006,pharmacist,2,2,0
2025-06-21,PHC_007,nurse,5,4,1
2025-06-21,PHC_007,pharmacist,1,1,0
2025-06-21,PHC_008,doctor,1,1,0
2025-06-21,PHC_008,nurse,3,2,1
2025-06-21,PHC_008,pharmacist,1,1,0
2025-06-21,PHC_009,doctor,2,1,1
2025-06-21,PHC_009,nurse,8,8,0
2025-06-21,PHC_009,pharmacist,2,2,0
2025-06-21,PHC_010,doctor,3,1,2
2025-06-21,PHC_010,nurse,5,4,1
2025-06-21,PHC_010,pharmacist,1,0,1
2025-06-21,PHC_011,doctor,2,0,2
2025-06-21,PHC_011,nurse,7,6,1
2025-06-21,PHC_011,pharmacist,1,1,0
2025-06-21,PHC_012,doctor,2,1,1
2025-06-21,PHC_012,nurse,4,2,2
2025-06-21,PHC_012,pharmacist,2,1,1
2025-06-21,PHC_013,doctor,1,1,0
2025-06-21,PHC_013,nurse,5,5,0
2025-06-21,PHC_013,pharmacist,1,1,0
2025-06-21,PHC_014,doctor,3,3,0
2025-06-21,PHC_014,nurse,5,4,1
2025-06-21,PHC_014,pharmacist,2,1,1
2025-06-21,PHC_015,doctor,2,2,0
2025-06-21,PHC_015,nurse,8,7,1
2025-06-21,PHC_015,pharmacist,3,3,0
2025-06-22,PHC_001,doctor,3,2,1
2025-06-22,PHC_001,nurse,7,5,2
2025-06-22,PHC_001,pharmacist,1,0,1
2025-06-22,PHC_002,doctor,2,2,0
2025-06-22,PHC_002,nurse,8,7,1
2025-06-22,PHC_002,pharmacist,1,1,0
2025-06-22,PHC_003,doctor,3,2,1
2025-06-22,PHC_003,nurse,8,6,2
2025-06-22,PHC_003,pharmacist,1,1,0
2025-06-22,PHC_004,doctor,2,2,0
2025-06-22,PHC_004,nurse,5,3,2
2025-06-22,PHC_005,doctor,2,2,0
2025-06-22,PHC_005,nurse,5,3,2
2025-06-22,PHC_005,pharmacist,1,1,0
2025-06-22,PHC_006,doctor,3,2,1
2025-06-22,PHC_006,nurse,8,6,2
2025-06-22,PHC_006,pharmacist,2,2,0
2025-06-22,PHC_007,doctor,1,1,0
2025-06-22,PHC_007,nurse,5,3,2
2025-06-22,PHC_007,pharmacist,1,1,0
2025-06-22,PHC_008,doctor,1,1,0
2025-06-22,PHC_008,nurse,5,5,0
2025-06-22,PHC_008,pharmacist,1,1,0
2025-06-22,PHC_009,doctor,1,1,0
2025-06-22,PHC_009,nurse,5,3,2
2025-06-22,PHC_009,pharmacist,2,2,0
2025-06-22,PHC_010,doctor,3,2,1
2025-06-22,PHC_010,nurse,4,3,1
2025-06-22,PHC_010,pharmacist,1,0,1
2025-06-22,PHC_011,doctor,3,2,1
2025-06-22,PHC_011,nurse,6,4,2
2025-06-22,PHC_011,pharmacist,2,1,1
2025-06-22,PHC_012,doctor,2,1,1
2025-06-22,PHC_012,nurse,4,3,1
2025-06-22,PHC_012,pharmacist,1,0,1
2025-06-22,PHC_013,doctor,2,2,0
2025-06-22,PHC_013,nurse,6,6,0
2025-06-22,PHC_013,pharmacist,1,1,0
2025-06-22,PHC_014,doctor,3,2,1
2025-06-22,PHC_014,nurse,5,4,1
2025-06-22,PHC_014,pharmacist,1,0,1
2025-06-22,PHC_015,doctor,1,1,0
2025-06-22,PHC_015,nurse,9,9,0
2025-06-22,PHC_015,pharmacist,2,1,1
2025-06-23,PHC_001,doctor,3,3,0
2025-06-23,PHC_001,nurse,7,7,0
2025-06-23,PHC_001,pharmacist,1,1,0
2025-06-23,PHC_002,doctor,2,2,0
2025-06-23,PHC_002,nurse,8,6,2
2025-06-23,PHC_002,pharmacist,3,2,1
2025-06-23,PHC_003,doctor,3,3,0
2025-06-23,PHC_003,nurse,9,5,4
2025-06-23,PHC_003,pharmacist,1,0,1
2025-06-23,PHC_004,doctor,2,2,0
2025-06-23,PHC_004,nurse,4,3,1
2025-06-23,PHC_005,doctor,2,2,0
2025-06-23,PHC_005,nurse,4,4,0
2025-06-23,PHC_005,pharmacist,1,1,0
2025-06-23,PHC_006,doctor,2,2,0
2025-06-23,PHC_006,nurse,9,9,0
2025-06-23,PHC_006,pharmacist,1,0,1
2025-06-23,PHC_007,doctor,2,1,1
2025-06-23,PHC_007,nurse,4,3,1
2025-06-23,PHC_008,doctor,2,2,0
2025-06-23,PHC_008,nurse,4,3,1
2025-06-23,PHC_008,pharmacist,1,1,0
2025-06-23,PHC_009,doctor,2,1,1
2025-06-23,PHC_009,nurse,7,7,0
2025-06-23,PHC_009,pharmacist,3,2,1
2025-06-23,PHC_010,doctor,3,2,1
2025-06-23,PHC_010,nurse,4,3,1
2025-06-23,PHC_010,pharmacist,1,0,1
2025-06-23,PHC_011,doctor,3,2,1
2025-06-23,PHC_011,nurse,6,4,2
2025-06-23,PHC_011,pharmacist,1,1,0
2025-06-23,PHC_012,doctor,2,2,0
2025-06-23,PHC_012,nurse,4,4,0
2025-06-23,PHC_012,pharmacist,2,2,0
2025-06-23,PHC_013,doctor,3,2,1
2025-06-23,PHC_013,nurse,6,6,0
2025-06-23,PHC_014,doctor,3,2,1
2025-06-23,PHC_014,nurse,4,4,0
2025-06-23,PHC_014,pharmacist,1,1,0
2025-06-23,PHC_015,doctor,2,2,0
2025-06-23,PHC_015,nurse,9,7,2
2025-06-23,PHC_015,pharmacist,3,3,0
2025-06-24,PHC_001,doctor,3,2,1
2025-06-24,PHC_001,nurse,4,4,0
2025-06-24,PHC_001,pharmacist,1,0,1
2025-06-24,PHC_002,doctor,2,2,0
2025-06-24,PHC_002,nurse,7,5,2
2025-06-24,PHC_002,pharmacist,1,1,0
2025-06-24,PHC_003,doctor,3,3,0
2025-06-24,PHC_003,nurse,8,6,2
2025-06-24,PHC_003,pharmacist,2,2,0
2025-06-24,PHC_004,doctor,2,2,0
2025-06-24,PHC_004,nurse,6,5,1
2025-06-24,PHC_004,pharmacist,1,1,0
2025-06-24,PHC_005,doctor,1,1,0
2025-06-24,PHC_005,nurse,4,3,1
2025-06-24,PHC_005,pharmacist,1,1,0
2025-06-24,PHC_006,doctor,2,1,1
2025-06-24,PHC_006,nurse,7,6,1
2025-06-24,PHC_006,pharmacist,2,1,1
2025-06-24,PHC_007,doctor,2,2,0
2025-06-24,PHC_007,nurse,3,1,2
2025-06-24,PHC_007,pharmacist,1,0,1
2025-06-24,PHC_008,doctor,2,2,0
2025-06-24,PHC_008,nurse,5,5,0
2025-06-24,PHC_008,pharmacist,1,1,0
2025-06-24,PHC_009,doctor,2,2,0
2025-06-24,PHC_009,nurse,6,5,1
2025-06-24,PHC_009,pharmacist,2,1,1
2025-06-24,PHC_010,doctor,3,3,0
2025-06-24,PHC_010,nurse,5,5,0
2025-06-24,PHC_010,pharmacist,1,1,0
2025-06-24,PHC_011,doctor,2,2,0
2025-06-24,PHC_011,nurse,7,4,3
2025-06-24,PHC_011,pharmacist,2,2,0
2025-06-24,PHC_012,doctor,2,1,1
2025-06-24,PHC_012,pharmacist,2,2,0
2025-06-24,PHC_013,doctor,3,2,1
2025-06-24,PHC_013,nurse,5,4,1
2025-06-24,PHC_013,pharmacist,1,1,0
2025-06-24,PHC_014,doctor,3,3,0
2025-06-24,PHC_014,nurse,4,4,0
2025-06-24,PHC_014,pharmacist,2,2,0
2025-06-24,PHC_015,doctor,2,1,1
2025-06-24,PHC_015,nurse,7,6,1
2025-06-24,PHC_015,pharmacist,3,3,0
2025-06-25,PHC_001,doctor,1,1,0
2025-06-25,PHC_001,nurse,6,3,3
2025-06-25,PHC_001,pharmacist,1,0,1
2025-06-25,PHC_002,doctor,2,2,0
2025-06-25,PHC_002,nurse,9,8,1
2025-06-25,PHC_002,pharmacist,2,1,1
2025-06-25,PHC_003,doctor,3,2,1
2025-06-25,PHC_003,nurse,9,7,2
2025-06-25,PHC_003,pharmacist,2,0,2
2025-06-25,PHC_004,doctor,1,1,0
2025-06-25,PHC_004,nurse,5,4,1
2025-06-25,PHC_004,pharmacist,1,1,0
2025-06-25,PHC_005,doctor,2,2,0
2025-06-25,PHC_005,nurse,4,3,1
2025-06-25,PHC_005,pharmacist,1,1,0
2025-06-25,PHC_006,doctor,2,2,0
2025-06-25,PHC_006,nurse,9,9,0
2025-06-25,PHC_006,pharmacist,1,0,1
2025-06-25,PHC_007,doctor,2,1,1
2025-06-25,PHC_007,nurse,4,4,0
2025-06-25,PHC_007,pharmacist,1,1,0
2025-06-25,PHC_008,doctor,2,2,0
2025-06-25,PHC_008,nurse,4,3,1
2025-06-25,PHC_008,pharmacist,1,1,0
2025-06-25,PHC_009,doctor,2,2,0
2025-06-25,PHC_009,nurse,8,7,1
2025-06-25,PHC_009,pharmacist,3,3,0
2025-06-25,PHC_010,doctor,3,3,0
2025-06-25,PHC_010,nurse,5,4,1
2025-06-25,PHC_010,pharmacist,1,1,0
2025-06-25,PHC_011,doctor,3,3,0
2025-06-25,PHC_011,nurse,8,6,2
2025-06-25,PHC_011,pharmacist,2,1,1
2025-06-25,PHC_012,doctor,2,1,1
2025-06-25,PHC_012,nurse,3,2,1
2025-06-25,PHC_013,doctor,3,2,1
2025-06-25,PHC_013,nurse,5,4,1
2025-06-25,PHC_013,pharmacist,1,1,0
2025-06-25,PHC_014,doctor,2,2,0
2025-06-25,PHC_014,nurse,4,4,0
2025-06-25,PHC_014,pharmacist,2,2,0
2025-06-25,PHC_015,doctor,2,1,1
2025-06-25,PHC_015,nurse,8,8,0
2025-06-25,PHC_015,pharmacist,2,2,0
2025-06-26,PHC_001,doctor,3,3,0
2025-06-26,PHC_001,nurse,6,5,1
2025-06-26,PHC_001,pharmacist,1,0,1
2025-06-26,PHC_002,doctor,2,2,0
2025-06-26,PHC_002,nurse,6,5,1
2025-06-26,PHC_002,pharmacist,3,3,0
2025-06-26,PHC_003,doctor,2,2,0
2025-06-26,PHC_003,nurse,8,6,2
2025-06-26,PHC_003,pharmacist,2,2,0
2025-06-26,PHC_004,doctor,1,1,0
2025-06-26,PHC_004,nurse,6,6,0
2025-06-26,PHC_004,pharmacist,1,1,0
2025-06-26,PHC_005,doctor,2,2,0
2025-06-26,PHC_005,nurse,5,5,0
2025-06-26,PHC_005,pharmacist,1,0,1
2025-06-26,PHC_006,doctor,3,2,1
2025-06-26,PHC_006,nurse,10,10,0
2025-06-26,PHC_006,pharmacist,1,0,1
2025-06-26,PHC_007,doctor,2,2,0
2025-06-26,PHC_007,nurse,4,4,0
2025-06-26,PHC_007,pharmacist,1,1,0
2025-06-26,PHC_008,doctor,2,2,0
2025-06-26,PHC_008,nurse,3,3,0
2025-06-26,PHC_008,pharmacist,1,1,0
2025-06-26,PHC_009,doctor,2,2,0
2025-06-26,PHC_009,nurse,8,7,1
2025-06-26,PHC_009,pharmacist,2,2,0
2025-06-26,PHC_010,doctor,3,1,2
2025-06-26,PHC_010,nurse,5,4,1
2025-06-26,PHC_010,pharmacist,1,1,0
2025-06-26,PHC_011,doctor,3,3,0
2025-06-26,PHC_011,nurse,7,6,1
2025-06-26,PHC_011,pharmacist,1,1,0
2025-06-26,PHC_012,doctor,2,1,1
2025-06-26,PHC_012,nurse,3,2,1
2025-06-26,PHC_012,pharmacist,2,2,0
2025-06-26,PHC_013,doctor,3,2,1
2025-06-26,PHC_013,nurse,6,6,0
2025-06-26,PHC_013,pharmacist,1,1,0
2025-06-26,PHC_014,doctor,3,3,0
2025-06-26,PHC_014,nurse,4,3,1
2025-06-26,PHC_014,pharmacist,2,1,1
2025-06-26,PHC_015,doctor,2,2,0
2025-06-26,PHC_015,nurse,6,4,2
2025-06-26,PHC_015,pharmacist,3,3,0
2025-06-27,PHC_001,doctor,2,2,0
2025-06-27,PHC_001,nurse,7,3,4
2025-06-27,PHC_001,pharmacist,1,0,1
2025-06-27,PHC_002,doctor,1,1,0
2025-06-27,PHC_002,nurse,9,8,1
2025-06-27,PHC_002,pharmacist,3,0,3
2025-06-27,PHC_003,doctor,3,3,0
2025-06-27,PHC_003,nurse,8,6,2
2025-06-27,PHC_003,pharmacist,1,1,0
2025-06-27,PHC_004,doctor,2,1,1
2025-06-27,PHC_004,nurse,4,3,1
2025-06-27,PHC_004,pharmacist,1,1,0
2025-06-27,PHC_005,doctor,2,1,1
2025-06-27,PHC_005,nurse,6,5,1
2025-06-27,PHC_005,pharmacist,1,1,0
2025-06-27,PHC_006,doctor,3,2,1
2025-06-27,PHC_006,nurse,8,3,5
2025-06-27,PHC_006,pharmacist,2,1,1
2025-06-27,PHC_007,doctor,2,2,0
2025-06-27,PHC_007,nurse,4,3,1
2025-06-27,PHC_007,pharmacist,1,0,1
2025-06-27,PHC_008,doctor,1,1,0
2025-06-27,PHC_008,nurse,5,4,1
2025-06-27,PHC_009,doctor,1,1,0
2025-06-27,PHC_009,nurse,5,4,1
2025-06-27,PHC_009,pharmacist,3,2,1
2025-06-27,PHC_010,doctor,3,2,1
2025-06-27,PHC_010,nurse,4,3,1
2025-06-27,PHC_010,pharmacist,1,0,1
2025-06-27,PHC_011,doctor,3,2,1
2025-06-27,PHC_011,nurse,6,4,2
2025-06-27,PHC_011,pharmacist,2,2,0
2025-06-27,PHC_012,doctor,2,1,1
2025-06-27,PHC_012,nurse,3,3,0
2025-06-27,PHC_012,pharmacist,2,1,1
2025-06-27,PHC_013,doctor,3,3,0
2025-06-27,PHC_013,nurse,5,4,1
2025-06-27,PHC_013,pharmacist,1,1,0
2025-06-27,PHC_014,doctor,3,2,1
2025-06-27,PHC_014,nurse,5,4,1
2025-06-27,PHC_014,pharmacist,2,2,0
2025-06-27,PHC_015,doctor,1,0,1
2025-06-27,PHC_015,nurse,9,7,2
2025-06-27,PHC_015,pharmacist,3,2,1
2025-06-28,PHC_001,doctor,3,3,0
2025-06-28,PHC_001,nurse,7,5,2
2025-06-28,PHC_001,pharmacist,1,1,0
2025-06-28,PHC_002,doctor,2,2,0
2025-06-28,PHC_002,nurse,8,7,1
2025-06-28,PHC_002,pharmacist,3,2,1
2025-06-28,PHC_003,doctor,2,2,0
2025-06-28,PHC_003,nurse,9,8,1
2025-06-28,PHC_003,pharmacist,2,1,1
2025-06-28,PHC_004,doctor,2,2,0
2025-06-28,PHC_004,nurse,4,3,1
2025-06-28,PHC_004,pharmacist,1,1,0
2025-06-28,PHC_005,doctor,1,1,0
2025-06-28,PHC_005,nurse,5,3,2
2025-06-28,PHC_006,doctor,3,3,0
2025-06-28,PHC_006,nurse,8,7,1
2025-06-28,PHC_006,pharmacist,2,2,0
2025-06-28,PHC_007,doctor,1,1,0
2025-06-28,PHC_007,nurse,4,3,1
2025-06-28,PHC_007,pharmacist,1,1,0
2025-06-28,PHC_008,doctor,2,1,1
2025-06-28,PHC_008,nurse,5,5,0
2025-06-28,PHC_008,pharmacist,1,1,0
2025-06-28,PHC_009,doctor,2,2,0
2025-06-28,PHC_009,nurse,7,6,1
2025-06-28,PHC_009,pharmacist,3,1,2
2025-06-28,PHC_010,doctor,2,1,1
2025-06-28,PHC_010,nurse,4,3,1
2025-06-28,PHC_010,pharmacist,1,1,0
2025-06-28,PHC_011,doctor,1,1,0
2025-06-28,PHC_011,nurse,6,4,2
2025-06-28,PHC_011,pharmacist,2,2,0
2025-06-28,PHC_012,doctor,2,2,0
2025-06-28,PHC_012,nurse,2,2,0
2025-06-28,PHC_012,pharmacist,2,2,0
2025-06-28,PHC_013,doctor,3,2,1
2025-06-28,PHC_013,nurse,6,5,1
2025-06-28,PHC_013,pharmacist,1,1,0
2025-06-28,PHC_014,doctor,3,3,0
2025-06-28,PHC_014,nurse,4,4,0
2025-06-28,PHC_014,pharmacist,1,0,1
2025-06-28,PHC_015,doctor,2,1,1
2025-06-28,PHC_015,nurse,7,6,1
2025-06-28,PHC_015,pharmacist,2,2,0
2025-06-29,PHC_001,doctor,2,2,0
2025-06-29,PHC_001,nurse,5,5,0
2025-06-29,PHC_001,pharmacist,1,1,0
2025-06-29,PHC_002,doctor,2,2,0
2025-06-29,PHC_002,nurse,7,5,2
2025-06-29,PHC_002,pharmacist,3,2,1
2025-06-29,PHC_003,doctor,3,3,0
2025-06-29,PHC_003,nurse,9,5,4
2025-06-29,PHC_003,pharmacist,2,1,1
2025-06-29,PHC_004,doctor,2,2,0
2025-06-29,PHC_004,nurse,3,1,2
2025-06-29,PHC_004,pharmacist,1,1,0
2025-06-29,PHC_005,doctor,1,1,0
2025-06-29,PHC_005,nurse,6,3,3
2025-06-29,PHC_006,doctor,2,2,0
2025-06-29,PHC_006,nurse,10,8,2
2025-06-29,PHC_006,pharmacist,1,1,0
2025-06-29,PHC_007,doctor,2,2,0
2025-06-29,PHC_007,nurse,5,4,1
2025-06-29,PHC_007,pharmacist,1,1,0
2025-06-29,PHC_008,doctor,2,2,0
2025-06-29,PHC_008,nurse,5,4,1
2025-06-29,PHC_008,pharmacist,1,1,0
2025-06-29,PHC_009,doctor,2,2,0
2025-06-29,PHC_009,nurse,7,6,1
2025-06-29,PHC_009,pharmacist,3,3,0
2025-06-29,PHC_010,doctor,3,1,2
2025-06-29,PHC_010,nurse,3,2,1
2025-06-29,PHC_010,pharmacist,1,1,0
2025-06-29,PHC_011,doctor,3,2,1
2025-06-29,PHC_011,nurse,7,7,0
2025-06-29,PHC_011,pharmacist,2,1,1
2025-06-29,PHC_012,doctor,2,2,0
2025-06-29,PHC_012,nurse,3,1,2
2025-06-29,PHC_012,pharmacist,2,1,1
2025-06-29,PHC_013,doctor,3,3,0
2025-06-29,PHC_013,nurse,5,4,1
2025-06-29,PHC_013,pharmacist,1,1,0
2025-06-29,PHC_014,doctor,3,3,0
2025-06-29,PHC_014,nurse,5,5,0
2025-06-29,PHC_014,pharmacist,1,0,1
2025-06-29,PHC_015,doctor,2,1,1
2025-06-29,PHC_015,nurse,5,4,1
2025-06-29,PHC_015,pharmacist,3,3,0
2025-06-30,PHC_001,doctor,3,2,1
2025-06-30,PHC_001,nurse,6,6,0
2025-06-30,PHC_001,pharmacist,1,1,0
2025-06-30,PHC_002,doctor,1,1,0
2025-06-30,PHC_002,nurse,7,7,0
2025-06-30,PHC_002,pharmacist,3,1,2
2025-06-30,PHC_003,doctor,2,1,1
2025-06-30,PHC_003,nurse,7,6,1
2025-06-30,PHC_003,pharmacist,2,2,0
2025-06-30,PHC_004,doctor,2,2,0
2025-06-30,PHC_004,nurse,6,6,0
2025-06-30,PHC_004,pharmacist,1,1,0
2025-06-30,PHC_005,doctor,2,2,0
2025-06-30,PHC_005,nurse,6,6,0
2025-06-30,PHC_005,pharmacist,1,1,0
2025-06-30,PHC_006,doctor,2,1,1
2025-06-30,PHC_006,nurse,8,7,1
2025-06-30,PHC_006,pharmacist,2,1,1
2025-06-30,PHC_007,doctor,2,1,1
2025-06-30,PHC_007,nurse,5,3,2
2025-06-30,PHC_007,pharmacist,1,1,0
2025-06-30,PHC_008,doctor,2,2,0
2025-06-30,PHC_008,nurse,4,3,1
2025-06-30,PHC_009,doctor,1,1,0
2025-06-30,PHC_009,nurse,8,8,0
2025-06-30,PHC_009,pharmacist,3,2,1
2025-06-30,PHC_010,doctor,3,2,1
2025-06-30,PHC_010,nurse,4,3,1
2025-06-30,PHC_011,doctor,1,0,1
2025-06-30,PHC_011,nurse,7,5,2
2025-06-30,PHC_011,pharmacist,2,2,0
2025-06-30,PHC_012,doctor,1,1,0
2025-06-30,PHC_012,nurse,4,4,0
2025-06-30,PHC_012,pharmacist,2,2,0
2025-06-30,PHC_013,doctor,2,2,0
2025-06-30,PHC_013,nurse,3,2,1
2025-06-30,PHC_013,pharmacist,1,1,0
2025-06-30,PHC_014,doctor,2,2,0
2025-06-30,PHC_014,nurse,3,3,0
2025-06-30,PHC_014,pharmacist,2,2,0
2025-06-30,PHC_015,doctor,2,2,0
2025-06-30,PHC_015,nurse,7,4,3
2025-06-30,PHC_015,pharmacist,3,3,0
2025-07-01,PHC_001,doctor,2,2,0
2025-07-01,PHC_001,nurse,7,5,2
2025-07-01,PHC_001,pharmacist,1,1,0
2025-07-01,PHC_002,doctor,2,2,0
2025-07-01,PHC_002,nurse,9,8,1
2025-07-01,PHC_002,pharmacist,3,2,1
2025-07-01,PHC_003,doctor,1,1,0
2025-07-01,PHC_003,nurse,5,4,1
2025-07-01,PHC_003,pharmacist,2,1,1
2025-07-01,PHC_004,doctor,1,1,0
2025-07-01,PHC_004,nurse,4,4,0
2025-07-01,PHC_004,pharmacist,1,1,0
2025-07-01,PHC_005,doctor,1,0,1
2025-07-01,PHC_005,nurse,6,4,2
2025-07-01,PHC_006,doctor,3,3,0
2025-07-01,PHC_006,nurse,10,8,2
2025-07-01,PHC_006,pharmacist,2,2,0
2025-07-01,PHC_007,doctor,2,1,1
2025-07-01,PHC_007,nurse,5,4,1
2025-07-01,PHC_007,pharmacist,1,1,0
2025-07-01,PHC_008,doctor,1,1,0
2025-07-01,PHC_008,nurse,5,4,1
2025-07-01,PHC_008,pharmacist,1,1,0
2025-07-01,PHC_009,doctor,2,1,1
2025-07-01,PHC_009,nurse,8,8,0
2025-07-01,PHC_009,pharmacist,3,2,1
2025-07-01,PHC_010,doctor,2,2,0
2025-07-01,PHC_010,nurse,4,3,1
2025-07-01,PHC_010,pharmacist,1,1,0
2025-07-01,PHC_011,doctor,3,2,1
2025-07-01,PHC_011,nurse,4,3,1
2025-07-01,PHC_011,pharmacist,2,1,1
2025-07-01,PHC_012,doctor,1,1,0
2025-07-01,PHC_012,nurse,4,4,0
2025-07-01,PHC_012,pharmacist,1,1,0
2025-07-01,PHC_013,doctor,3,3,0
2025-07-01,PHC_013,nurse,6,5,1
2025-07-01,PHC_013,pharmacist,1,1,0
2025-07-01,PHC_014,doctor,3,3,0
2025-07-01,PHC_014,nurse,5,5,0
2025-07-01,PHC_014,pharmacist,2,2,0
2025-07-01,PHC_015,doctor,2,1,1
2025-07-01,PHC_015,nurse,9,9,0
2025-07-01,PHC_015,pharmacist,3,2,1
2025-07-02,PHC_001,doctor,3,2,1
2025-07-02,PHC_001,nurse,6,5,1
2025-07-02,PHC_001,pharmacist,1,0,1
2025-07-02,PHC_002,doctor,2,2,0
2025-07-02,PHC_002,nurse,8,8,0
2025-07-02,PHC_002,pharmacist,3,1,2
2025-07-02,PHC_003,doctor,2,1,1
2025-07-02,PHC_003,nurse,7,6,1
2025-07-02,PHC_003,pharmacist,2,2,0
2025-07-02,PHC_004,doctor,2,2,0
2025-07-02,PHC_004,nurse,5,3,2
2025-07-02,PHC_004,pharmacist,1,0,1
2025-07-02,PHC_005,doctor,2,1,1
2025-07-02,PHC_005,nurse,6,4,2
2025-07-02,PHC_005,pharmacist,1,0,1
2025-07-02,PHC_006,doctor,2,2,0
2025-07-02,PHC_006,nurse,9,6,3
2025-07-02,PHC_006,pharmacist,1,0,1
2025-07-02,PHC_007,doctor,2,1,1
2025-07-02,PHC_007,nurse,5,2,3
2025-07-02,PHC_007,pharmacist,1,1,0
2025-07-02,PHC_008,doctor,2,2,0
2025-07-02,PHC_008,nurse,4,4,0
2025-07-02,PHC_009,doctor,2,2,0
2025-07-02,PHC_009,nurse,7,6,1
2025-07-02,PHC_009,pharmacist,3,1,2
2025-07-02,PHC_010,doctor,3,3,0
2025-07-02,PHC_010,nurse,5,2,3
2025-07-02,PHC_010,pharmacist,1,0,1
2025-07-02,PHC_011,doctor,2,0,2
2025-07-02,PHC_011,nurse,6,4,2
2025-07-02,PHC_011,pharmacist,2,1,1
2025-07-02,PHC_012,doctor,2,2,0
2025-07-02,PHC_012,nurse,4,1,3
2025-07-02,PHC_012,pharmacist,2,1,1
2025-07-02,PHC_013,doctor,3,2,1
2025-07-02,PHC_013,nurse,5,4,1
2025-07-02,PHC_013,pharmacist,1,1,0
2025-07-02,PHC_014,doctor,3,3,0
2025-07-02,PHC_014,nurse,5,4,1
2025-07-02,PHC_014,pharmacist,2,2,0
2025-07-02,PHC_015,doctor,1,1,0
2025-07-02,PHC_015,nurse,9,5,4
2025-07-02,PHC_015,pharmacist,3,1,2
2025-07-03,PHC_001,doctor,2,2,0
2025-07-03,PHC_001,nurse,7,6,1
2025-07-03,PHC_001,pharmacist,1,0,1
2025-07-03,PHC_002,doctor,1,1,0
2025-07-03,PHC_002,nurse,5,5,0
2025-07-03,PHC_002,pharmacist,3,2,1
2025-07-03,PHC_003,doctor,2,2,0
2025-07-03,PHC_003,nurse,5,5,0
2025-07-03,PHC_003,pharmacist,1,1,0
2025-07-03,PHC_004,doctor,2,1,1
2025-07-03,PHC_004,nurse,3,2,1
2025-07-03,PHC_004,pharmacist,1,1,0
2025-07-03,PHC_005,doctor,2,1,1
2025-07-03,PHC_005,nurse,4,3,1
2025-07-03,PHC_006,doctor,2,1,1
2025-07-03,PHC_006,nurse,10,7,3
2025-07-03,PHC_006,pharmacist,2,1,1
2025-07-03,PHC_007,doctor,2,0,2
2025-07-03,PHC_007,nurse,5,4,1
2025-07-03,PHC_007,pharmacist,1,0,1
2025-07-03,PHC_008,doctor,1,1,0
2025-07-03,PHC_008,nurse,4,4,0
2025-07-03,PHC_008,pharmacist,1,1,0
2025-07-03,PHC_009,doctor,2,1,1
2025-07-03,PHC_009,nurse,8,7,1
2025-07-03,PHC_009,pharmacist,2,1,1
2025-07-03,PHC_010,doctor,1,1,0
2025-07-03,PHC_010,nurse,4,4,0
2025-07-03,PHC_010,pharmacist,1,0,1
2025-07-03,PHC_011,doctor,3,2,1
2025-07-03,PHC_011,nurse,6,4,2
2025-07-03,PHC_011,pharmacist,2,2,0
2025-07-03,PHC_012,doctor,2,2,0
2025-07-03,PHC_012,nurse,3,1,2
2025-07-03,PHC_012,pharmacist,1,0,1
2025-07-03,PHC_013,doctor,2,2,0
2025-07-03,PHC_013,nurse,6,4,2
2025-07-03,PHC_013,pharmacist,1,1,0
2025-07-03,PHC_014,doctor,3,3,0
2025-07-03,PHC_014,nurse,4,4,0
2025-07-03,PHC_014,pharmacist,2,2,0
2025-07-03,PHC_015,doctor,2,1,1
2025-07-03,PHC_015,nurse,6,5,1
2025-07-03,PHC_015,pharmacist,2,2,0
2025-07-04,PHC_001,doctor,3,3,0
2025-07-04,PHC_001,nurse,6,3,3
2025-07-04,PHC_001,pharmacist,1,0,1
2025-07-04,PHC_002,doctor,2,1,1
2025-07-04,PHC_002,nurse,8,8,0
2025-07-04,PHC_002,pharmacist,2,1,1
2025-07-04,PHC_003,doctor,1,1,0
2025-07-04,PHC_003,nurse,7,5,2
2025-07-04,PHC_003,pharmacist,2,2,0
2025-07-04,PHC_004,doctor,2,2,0
2025-07-04,PHC_004,nurse,6,6,0
2025-07-04,PHC_004,pharmacist,1,1,0
2025-07-04,PHC_005,doctor,1,0,1
2025-07-04,PHC_005,nurse,6,5,1
2025-07-04,PHC_005,pharmacist,1,1,0
2025-07-04,PHC_006,doctor,3,3,0
2025-07-04,PHC_006,nurse,8,5,3
2025-07-04,PHC_006,pharmacist,2,2,0
2025-07-04,PHC_007,doctor,2,2,0
2025-07-04,PHC_007,nurse,5,4,1
2025-07-04,PHC_007,pharmacist,1,1,0
2025-07-04,PHC_008,doctor,2,2,0
2025-07-04,PHC_008,nurse,5,5,0
2025-07-04,PHC_008,pharmacist,1,1,0
2025-07-04,PHC_009,doctor,1,1,0
2025-07-04,PHC_009,nurse,3,3,0
2025-07-04,PHC_009,pharmacist,3,2,1
2025-07-04,PHC_010,doctor,2,1,1
2025-07-04,PHC_010,nurse,4,4,0
2025-07-04,PHC_010,pharmacist,1,1,0
2025-07-04,PHC_011,doctor,3,1,2
2025-07-04,PHC_011,nurse,8,7,1
2025-07-04,PHC_011,pharmacist,2,2,0
2025-07-04,PHC_012,doctor,2,2,0
2025-07-04,PHC_012,nurse,3,2,1
2025-07-04,PHC_012,pharmacist,2,2,0
2025-07-04,PHC_013,doctor,2,2,0
2025-07-04,PHC_013,nurse,6,6,0
