date,phc_id,total_beds,occupied_beds,available_beds,occupancy_pct,admissions,discharges
2025-08-15,PHC_035,20,0,20,0.0,0,1
2025-08-15,PHC_036,20,10,10,50.0,0,0
2025-08-15,PHC_037,15,5,10,33.3,0,0
2025-08-15,PHC_038,30,3,27,10.0,1,0
2025-08-15,PHC_039,30,5,25,16.7,0,2
2025-08-15,PHC_040,25,0,25,0.0,0,0
2025-08-15,PHC_041,30,5,25,16.7,2,3
2025-08-15,PHC_042,20,2,18,10.0,0,0
2025-08-15,PHC_043,20,1,19,5.0,1,1
2025-08-15,PHC_044,25,4,21,16.0,1,0
2025-08-15,PHC_045,20,3,17,15.0,0,0
2025-08-15,PHC_046,20,0,20,0.0,0,1
2025-08-15,PHC_047,20,1,19,5.0,0,0
2025-08-15,PHC_048,15,2,13,13.3,0,0
2025-08-15,PHC_049,30,3,27,10.0,1,2
2025-08-15,PHC_050,40,3,37,7.5,1,0
2025-08-15,PHC_051,30,2,28,6.7,0,0
2025-08-15,PHC_052,25,9,16,36.0,3,1
2025-08-15,PHC_053,20,5,15,25.0,0,2
2025-08-15,PHC_054,15,2,13,13.3,0,0
2025-08-15,PHC_055,30,3,27,10.0,0,0
2025-08-15,PHC_056,25,2,23,8.0,1,0
2025-08-15,PHC_057,30,1,29,3.3,1,0
2025-08-15,PHC_058,20,4,16,20.0,1,0
2025-08-15,PHC_059,30,5,25,16.7,1,1
2025-08-15,PHC_060,20,2,18,10.0,0,0
2025-08-15,PHC_061,20,1,19,5.0,0,1
2025-08-15,PHC_062,20,2,18,10.0,0,2
2025-08-15,PHC_063,20,7,13,35.0,0,0
2025-08-15,PHC_064,20,0,20,0.0,0,0
2025-08-15,PHC_065,15,3,12,20.0,1,1
2025-08-15,PHC_066,25,2,23,8.0,0,1
2025-08-15,PHC_067,20,1,19,5.0,0,0
2025-08-15,PHC_068,15,0,15,0.0,0,1
2025-08-15,PHC_069,15,4,11,26.7,0,3
2025-08-15,PHC_070,25,2,23,8.0,0,0
2025-08-15,PHC_071,15,2,13,13.3,0,3
2025-08-15,PHC_072,25,1,24,4.0,0,1
2025-08-15,PHC_073,20,0,20,0.0,0,1
2025-08-15,PHC_074,30,6,24,20.0,1,0
2025-08-15,PHC_075,15,1,14,6.7,0,0
2025-08-15,PHC_076,15,5,10,33.3,1,1
2025-08-15,PHC_077,20,2,18,10.0,0,1
2025-08-15,PHC_078,30,4,26,13.3,1,2
2025-08-15,PHC_079,25,2,23,8.0,0,0
2025-08-15,PHC_080,20,1,19,5.0,0,1
2025-08-15,PHC_081,25,1,24,4.0,0,1
2025-08-15,PHC_082,30,0,30,0.0,0,0
2025-08-15,PHC_083,30,4,26,13.3,2,0
2025-08-15,PHC_084,20,0,20,0.0,0,1
2025-08-15,PHC_085,20,3,17,15.0,1,0
2025-08-15,PHC_086,15,2,13,13.3,0,0
2025-08-15,PHC_087,25,3,22,12.0,1,1
2025-08-15,PHC_088,25,1,24,4.0,1,1
2025-08-15,PHC_089,15,4,11,26.7,2,2
2025-08-15,PHC_090,15,5,10,33.3,1,1
2025-08-16,PHC_001,25,5,20,20.0,0,0
2025-08-16,PHC_002,30,1,29,3.3,1,0
2025-08-16,PHC_003,30,0,30,0.0,0,1
2025-08-16,PHC_004,20,4,16,20.0,2,1
2025-08-16,PHC_005,20,1,19,5.0,0,0
2025-08-16,PHC_006,40,0,40,0.0,0,0
2025-08-16,PHC_007,15,0,15,0.0,0,0
2025-08-16,PHC_008,15,1,14,6.7,1,1
2025-08-16,PHC_009,30,2,28,6.7,0,0
2025-08-16,PHC_010,15,3,12,20.0,0,0
2025-08-16,PHC_011,30,5,25,16.7,2,1
2025-08-16,PHC_012,15,3,12,20.0,0,0
2025-08-16,PHC_013,20,3,17,15.0,1,0
2025-08-16,PHC_014,15,2,13,13.3,0,0
2025-08-16,PHC_015,30,4,26,13.3,2,0
2025-08-16,PHC_016,20,1,19,5.0,0,1
2025-08-16,PHC_017,20,2,18,10.0,0,0
2025-08-16,PHC_018,30,4,26,13.3,0,0
2025-08-16,PHC_019,25,13,12,52.0,2,1
2025-08-16,PHC_020,20,8,12,40.0,2,2
2025-08-16,PHC_021,20,19,1,95.0,5,3
2025-08-16,PHC_022,25,1,24,4.0,1,2
2025-08-16,PHC_023,30,0,30,0.0,0,0
2025-08-16,PHC_024,30,4,26,13.3,1,0
2025-08-16,PHC_025,15,3,12,20.0,0,2
2025-08-16,PHC_026,15,11,4,73.3,1,4
2025-08-16,PHC_027,20,1,19,5.0,0,0
2025-08-16,PHC_028,25,7,18,28.0,0,2
2025-08-16,PHC_029,20,5,15,25.0,0,4
2025-08-16,PHC_030,15,3,12,20.0,2,0
2025-08-16,PHC_031,20,3,17,15.0,0,0
2025-08-16,PHC_032,15,0,15,0.0,0,0
2025-08-16,PHC_033,20,0,20,0.0,0,0
2025-08-16,PHC_034,25,3,22,12.0,1,0
2025-08-16,PHC_035,20,1,19,5.0,1,0
2025-08-16,PHC_036,20,13,7,65.0,4,1
2025-08-16,PHC_037,15,1,14,6.7,0,4
2025-08-16,PHC_038,30,2,28,6.7,0,1
2025-08-16,PHC_039,30,6,24,20.0,1,0
2025-08-16,PHC_040,25,0,25,0.0,0,0
2025-08-16,PHC_041,30,5,25,16.7,2,2
2025-08-16,PHC_042,20,1,19,5.0,0,1
2025-08-16,PHC_043,20,3,17,15.0,2,0
2025-08-16,PHC_044,25,3,22,12.0,0,1
2025-08-16,PHC_045,20,3,17,15.0,0,0
2025-08-16,PHC_046,20,0,20,0.0,0,0
2025-08-16,PHC_047,20,1,19,5.0,0,0
2025-08-16,PHC_048,15,1,14,6.7,0,1
2025-08-16,PHC_049,30,5,25,16.7,2,0
2025-08-16,PHC_050,40,3,37,7.5,0,0
2025-08-16,PHC_051,30,4,26,13.3,2,0
2025-08-16,PHC_052,25,7,18,28.0,1,3
2025-08-16,PHC_053,20,6,14,30.0,2,1
2025-08-16,PHC_054,15,2,13,13.3,0,0
2025-08-16,PHC_055,30,3,27,10.0,1,1
2025-08-16,PHC_056,25,1,24,4.0,0,1
2025-08-16,PHC_057,30,1,29,3.3,0,0
2025-08-16,PHC_058,20,5,15,25.0,2,1
2025-08-16,PHC_059,30,6,24,20.0,1,0
2025-08-16,PHC_060,20,3,17,15.0,1,0
2025-08-16,PHC_061,20,2,18,10.0,2,1
2025-08-16,PHC_062,20,3,17,15.0,1,0
2025-08-16,PHC_063,20,6,14,30.0,0,1
2025-08-16,PHC_064,20,0,20,0.0,0,0
2025-08-16,PHC_065,15,3,12,20.0,1,1
2025-08-16,PHC_066,25,1,24,4.0,0,1
2025-08-16,PHC_067,20,1,19,5.0,0,0
2025-08-16,PHC_068,15,1,14,6.7,1,0
2025-08-16,PHC_069,15,5,10,33.3,1,0
2025-08-16,PHC_070,25,3,22,12.0,1,0
2025-08-16,PHC_071,15,3,12,20.0,2,1
2025-08-16,PHC_072,25,0,25,0.0,0,1
2025-08-16,PHC_073,20,0,20,0.0,0,0
2025-08-16,PHC_074,30,6,24,20.0,3,3
2025-08-16,PHC_075,15,1,14,6.7,0,0
2025-08-16,PHC_076,15,5,10,33.3,1,1
2025-08-16,PHC_077,20,1,19,5.0,0,1
2025-08-16,PHC_078,30,5,25,16.7,1,0
2025-08-16,PHC_079,25,2,23,8.0,0,0
2025-08-16,PHC_080,20,3,17,15.0,2,0
2025-08-16,PHC_081,25,1,24,4.0,0,0
2025-08-16,PHC_082,30,1,29,3.3,1,0
2025-08-16,PHC_083,30,5,25,16.7,1,0
2025-08-16,PHC_084,20,1,19,5.0,1,0
2025-08-16,PHC_085,20,3,17,15.0,1,1
2025-08-16,PHC_086,15,3,12,20.0,1,0
2025-08-16,PHC_087,25,4,21,16.0,2,1
2025-08-16,PHC_088,25,5,20,20.0,4,0
2025-08-16,PHC_089,15,3,12,20.0,1,2
2025-08-16,PHC_090,15,8,7,53.3,3,0
2025-08-17,PHC_001,25,5,20,20.0,1,1
2025-08-17,PHC_002,30,1,29,3.3,0,0
2025-08-17,PHC_003,30,0,30,0.0,0,0
2025-08-17,PHC_004,20,3,17,15.0,0,1
2025-08-17,PHC_005,20,1,19,5.0,0,0
2025-08-17,PHC_006,40,0,40,0.0,0,0
2025-08-17,PHC_007,15,0,15,0.0,0,0
2025-08-17,PHC_008,15,2,13,13.3,1,0
2025-08-17,PHC_009,30,1,29,3.3,0,1
2025-08-17,PHC_010,15,3,12,20.0,0,0
2025-08-17,PHC_011,30,7,23,23.3,2,0
2025-08-17,PHC_012,15,2,13,13.3,1,2
2025-08-17,PHC_013,20,3,17,15.0,0,0
2025-08-17,PHC_014,15,1,14,6.7,1,2
2025-08-17,PHC_015,30,5,25,16.7,1,0
2025-08-17,PHC_016,20,1,19,5.0,0,0
2025-08-17,PHC_017,20,2,18,10.0,0,0
2025-08-17,PHC_018,30,0,30,0.0,0,4
2025-08-17,PHC_019,25,12,13,48.0,3,4
2025-08-17,PHC_020,20,6,14,30.0,1,3
2025-08-17,PHC_021,20,16,4,80.0,1,4
2025-08-17,PHC_022,25,3,22,12.0,2,0
2025-08-17,PHC_023,30,1,29,3.3,1,0
2025-08-17,PHC_024,30,5,25,16.7,2,1
2025-08-17,PHC_025,15,3,12,20.0,0,0
2025-08-17,PHC_026,15,11,4,73.3,0,0
2025-08-17,PHC_027,20,1,19,5.0,1,1
2025-08-17,PHC_028,25,7,18,28.0,1,1
2025-08-17,PHC_029,20,7,13,35.0,3,1
2025-08-17,PHC_030,15,4,11,26.7,1,0
2025-08-17,PHC_031,20,2,18,10.0,1,2
2025-08-17,PHC_032,15,0,15,0.0,0,0
2025-08-17,PHC_033,20,2,18,10.0,2,0
2025-08-17,PHC_034,25,4,21,16.0,2,1
2025-08-17,PHC_035,20,1,19,5.0,0,0
2025-08-17,PHC_036,20,9,11,45.0,0,4
2025-08-17,PHC_037,15,1,14,6.7,0,0
2025-08-17,PHC_038,30,2,28,6.7,0,0
2025-08-17,PHC_039,30,4,26,13.3,1,3
2025-08-17,PHC_040,25,0,25,0.0,0,0
2025-08-17,PHC_041,30,5,25,16.7,1,1
2025-08-17,PHC_042,20,1,19,5.0,1,1
2025-08-17,PHC_043,20,3,17,15.0,0,0
2025-08-17,PHC_044,25,1,24,4.0,0,2
2025-08-17,PHC_045,20,3,17,15.0,0,0
2025-08-17,PHC_046,20,1,19,5.0,1,0
2025-08-17,PHC_047,20,1,19,5.0,0,0
2025-08-17,PHC_048,15,1,14,6.7,0,0
2025-08-17,PHC_049,30,10,20,33.3,5,0
2025-08-17,PHC_050,40,4,36,10.0,1,0
2025-08-17,PHC_051,30,6,24,20.0,3,1
2025-08-17,PHC_052,25,6,19,24.0,1,2
2025-08-17,PHC_053,20,5,15,25.0,0,1
2025-08-17,PHC_054,15,3,12,20.0,1,0
2025-08-17,PHC_055,30,3,27,10.0,0,0
2025-08-17,PHC_056,25,1,24,4.0,0,0
2025-08-17,PHC_057,30,1,29,3.3,1,1
2025-08-17,PHC_058,20,5,15,25.0,0,0
2025-08-17,PHC_059,30,8,22,26.7,2,0
2025-08-17,PHC_060,20,3,17,15.0,2,2
2025-08-17,PHC_061,20,2,18,10.0,0,0
2025-08-17,PHC_062,20,1,19,5.0,0,2
2025-08-17,PHC_063,20,6,14,30.0,1,1
2025-08-17,PHC_064,20,0,20,0.0,0,0
2025-08-17,PHC_065,15,4,11,26.7,2,1
2025-08-17,PHC_066,25,0,25,0.0,0,1
2025-08-17,PHC_067,20,1,19,5.0,0,0
2025-08-17,PHC_068,15,1,14,6.7,0,0
2025-08-17,PHC_069,15,6,9,40.0,2,1
2025-08-17,PHC_070,25,3,22,12.0,0,0
2025-08-17,PHC_071,15,2,13,13.3,0,1
2025-08-17,PHC_072,25,2,23,8.0,2,0
2025-08-17,PHC_073,20,0,20,0.0,0,0
2025-08-17,PHC_074,30,5,25,16.7,1,2
2025-08-17,PHC_075,15,1,14,6.7,0,0
2025-08-17,PHC_076,15,6,9,40.0,2,1
2025-08-17,PHC_077,20,2,18,10.0,1,0
2025-08-17,PHC_078,30,4,26,13.3,1,2
2025-08-17,PHC_079,25,2,23,8.0,0,0
2025-08-17,PHC_080,20,3,17,15.0,0,0
2025-08-17,PHC_081,25,1,24,4.0,0,0
2025-08-17,PHC_082,30,3,27,10.0,2,0
2025-08-17,PHC_083,30,4,26,13.3,1,2
2025-08-17,PHC_084,20,1,19,5.0,0,0
2025-08-17,PHC_085,20,3,17,15.0,0,0
2025-08-17,PHC_086,15,3,12,20.0,0,0
2025-08-17,PHC_087,25,4,21,16.0,0,0
2025-08-17,PHC_088,25,6,19,24.0,2,1
2025-08-17,PHC_089,15,4,11,26.7,2,1
2025-08-17,PHC_090,15,7,8,46.7,2,3
2025-08-18,PHC_001,25,4,21,16.0,1,2
2025-08-18,PHC_002,30,1,29,3.3,1,1
2025-08-18,PHC_003,30,0,30,0.0,0,0
2025-08-18,PHC_004,20,4,16,20.0,1,0
2025-08-18,PHC_005,20,1,19,5.0,0,0
2025-08-18,PHC_006,40,2,38,5.0,2,0
2025-08-18,PHC_007,15,0,15,0.0,0,0
2025-08-18,PHC_008,15,2,13,13.3,0,0
2025-08-18,PHC_009,30,2,28,6.7,1,0
2025-08-18,PHC_010,15,2,13,13.3,0,1
2025-08-18,PHC_011,30,6,24,20.0,0,1
2025-08-18,PHC_012,15,1,14,6.7,0,1
2025-08-18,PHC_013,20,3,17,15.0,0,0
2025-08-18,PHC_014,15,0,15,0.0,0,1
2025-08-18,PHC_015,30,4,26,13.3,0,1
2025-08-18,PHC_016,20,2,18,10.0,1,0
2025-08-18,PHC_017,20,1,19,5.0,0,1
2025-08-18,PHC_018,30,0,30,0.0,0,0
2025-08-18,PHC_019,25,11,14,44.0,1,2
2025-08-18,PHC_020,20,5,15,25.0,0,1
2025-08-18,PHC_021,20,17,3,85.0,3,2
2025-08-18,PHC_022,25,4,21,16.0,1,0
2025-08-18,PHC_023,30,1,29,3.3,0,0
2025-08-18,PHC_024,30,4,26,13.3,0,1
2025-08-18,PHC_025,15,1,14,6.7,1,3
2025-08-18,PHC_026,15,8,7,53.3,1,4
2025-08-18,PHC_027,20,1,19,5.0,0,0
2025-08-18,PHC_028,25,7,18,28.0,1,1
2025-08-18,PHC_029,20,7,13,35.0,2,2
2025-08-18,PHC_030,15,5,10,33.3,1,0
2025-08-18,PHC_031,20,3,17,15.0,1,0
2025-08-18,PHC_032,15,1,14,6.7,1,0
2025-08-18,PHC_033,20,2,18,10.0,0,0
2025-08-18,PHC_034,25,4,21,16.0,1,1
2025-08-18,PHC_035,20,1,19,5.0,0,0
2025-08-18,PHC_036,20,9,11,45.0,2,2
2025-08-18,PHC_037,15,1,14,6.7,0,0
2025-08-18,PHC_038,30,3,27,10.0,2,1
2025-08-18,PHC_039,30,5,25,16.7,2,1
2025-08-18,PHC_040,25,0,25,0.0,0,0
2025-08-18,PHC_041,30,8,22,26.7,3,0
2025-08-18,PHC_042,20,2,18,10.0,1,0
2025-08-18,PHC_043,20,3,17,15.0,0,0
2025-08-18,PHC_044,25,2,23,8.0,1,0
2025-08-18,PHC_045,20,2,18,10.0,1,2
2025-08-18,PHC_046,20,1,19,5.0,0,0
2025-08-18,PHC_047,20,0,20,0.0,0,1
2025-08-18,PHC_048,15,1,14,6.7,0,0
2025-08-18,PHC_049,30,9,21,30.0,2,3
2025-08-18,PHC_050,40,2,38,5.0,0,2
2025-08-18,PHC_051,30,8,22,26.7,2,0
2025-08-18,PHC_052,25,9,16,36.0,3,0
2025-08-18,PHC_053,20,6,14,30.0,3,2
2025-08-18,PHC_054,15,4,11,26.7,2,1
2025-08-18,PHC_055,30,1,29,3.3,0,2
2025-08-18,PHC_056,25,1,24,4.0,0,0
2025-08-18,PHC_057,30,1,29,3.3,0,0
2025-08-18,PHC_058,20,7,13,35.0,3,1
2025-08-18,PHC_059,30,8,22,26.7,2,2
2025-08-18,PHC_060,20,3,17,15.0,0,0
2025-08-18,PHC_061,20,2,18,10.0,0,0
2025-08-18,PHC_062,20,3,17,15.0,2,0
2025-08-18,PHC_063,20,3,17,15.0,0,3
2025-08-18,PHC_064,20,1,19,5.0,1,0
2025-08-18,PHC_065,15,5,10,33.3,1,0
2025-08-18,PHC_066,25,1,24,4.0,1,0
2025-08-18,PHC_067,20,3,17,15.0,2,0
2025-08-18,PHC_068,15,2,13,13.3,1,0
2025-08-18,PHC_069,15,4,11,26.7,1,3
2025-08-18,PHC_070,25,4,21,16.0,3,2
2025-08-18,PHC_071,15,3,12,20.0,1,0
2025-08-18,PHC_072,25,4,21,16.0,2,0
2025-08-18,PHC_073,20,0,20,0.0,0,0
2025-08-18,PHC_074,30,4,26,13.3,0,1
2025-08-18,PHC_075,15,1,14,6.7,0,0
2025-08-18,PHC_076,15,6,9,40.0,1,1
2025-08-18,PHC_077,20,2,18,10.0,1,1
2025-08-18,PHC_078,30,5,25,16.7,2,1
2025-08-18,PHC_079,25,3,22,12.0,1,0
2025-08-18,PHC_080,20,3,17,15.0,0,0
2025-08-18,PHC_081,25,1,24,4.0,0,0
2025-08-18,PHC_082,30,3,27,10.0,0,0
2025-08-18,PHC_083,30,4,26,13.3,1,1
2025-08-18,PHC_084,20,2,18,10.0,1,0
2025-08-18,PHC_085,20,3,17,15.0,1,1
2025-08-18,PHC_086,15,2,13,13.3,0,1
2025-08-18,PHC_087,25,4,21,16.0,1,1
2025-08-18,PHC_088,25,5,20,20.0,0,1
2025-08-18,PHC_089,15,5,10,33.3,1,0
2025-08-18,PHC_090,15,5,10,33.3,1,3
2025-08-19,PHC_001,25,4,21,16.0,1,1
2025-08-19,PHC_002,30,1,29,3.3,0,0
2025-08-19,PHC_003,30,0,30,0.0,0,0
2025-08-19,PHC_004,20,3,17,15.0,0,1
2025-08-19,PHC_005,20,1,19,5.0,0,0
2025-08-19,PHC_006,40,4,36,10.0,2,0
2025-08-19,PHC_007,15,0,15,0.0,0,0
2025-08-19,PHC_008,15,2,13,13.3,0,0
2025-08-19,PHC_009,30,3,27,10.0,1,0
2025-08-19,PHC_010,15,1,14,6.7,0,1
2025-08-19,PHC_011,30,8,22,26.7,3,1
2025-08-19,PHC_012,15,3,12,20.0,2,0
2025-08-19,PHC_013,20,4,16,20.0,1,0
2025-08-19,PHC_014,15,1,14,6.7,1,0
2025-08-19,PHC_015,30,2,28,6.7,0,2
2025-08-19,PHC_016,20,3,17,15.0,1,0
2025-08-19,PHC_017,20,2,18,10.0,1,0
2025-08-19,PHC_018,30,0,30,0.0,0,0
2025-08-19,PHC_019,25,10,15,40.0,0,1
2025-08-19,PHC_020,20,2,18,10.0,0,3
2025-08-19,PHC_021,20,14,6,70.0,2,5
2025-08-19,PHC_022,25,4,21,16.0,0,0
2025-08-19,PHC_023,30,2,28,6.7,1,0
2025-08-19,PHC_024,30,3,27,10.0,0,1
2025-08-19,PHC_025,15,1,14,6.7,0,0
2025-08-19,PHC_026,15,8,7,53.3,1,1
2025-08-19,PHC_027,20,0,20,0.0,0,1
2025-08-19,PHC_028,25,5,20,20.0,1,3
2025-08-19,PHC_029,20,6,14,30.0,1,2
2025-08-19,PHC_030,15,5,10,33.3,0,0
2025-08-19,PHC_031,20,4,16,20.0,1,0
2025-08-19,PHC_032,15,1,14,6.7,0,0
2025-08-19,PHC_033,20,3,17,15.0,2,1
2025-08-19,PHC_034,25,7,18,28.0,3,0
2025-08-19,PHC_035,20,2,18,10.0,1,0
2025-08-19,PHC_036,20,9,11,45.0,1,1
2025-08-19,PHC_037,15,0,15,0.0,0,1
2025-08-19,PHC_038,30,2,28,6.7,0,1
2025-08-19,PHC_039,30,3,27,10.0,0,2
2025-08-19,PHC_040,25,0,25,0.0,0,0
2025-08-19,PHC_041,30,5,25,16.7,0,3
2025-08-19,PHC_042,20,3,17,15.0,2,1
2025-08-19,PHC_043,20,2,18,10.0,0,1
2025-08-19,PHC_044,25,5,20,20.0,3,0
2025-08-19,PHC_045,20,1,19,5.0,0,1
2025-08-19,PHC_046,20,0,20,0.0,0,1
2025-08-19,PHC_047,20,2,18,10.0,2,0
2025-08-19,PHC_048,15,0,15,0.0,0,1
2025-08-19,PHC_049,30,9,21,30.0,5,5
2025-08-19,PHC_050,40,1,39,2.5,0,1
2025-08-19,PHC_051,30,10,20,33.3,2,0
2025-08-19,PHC_052,25,6,19,24.0,0,3
2025-08-19,PHC_053,20,5,15,25.0,0,1
2025-08-19,PHC_054,15,3,12,20.0,0,1
2025-08-19,PHC_055,30,1,29,3.3,0,0
2025-08-19,PHC_056,25,2,23,8.0,1,0
2025-08-19,PHC_057,30,1,29,3.3,0,0
2025-08-19,PHC_058,20,6,14,30.0,1,2
2025-08-19,PHC_059,30,8,22,26.7,1,1
2025-08-19,PHC_060,20,4,16,20.0,1,0
2025-08-19,PHC_061,20,3,17,15.0,1,0
2025-08-19,PHC_062,20,5,15,25.0,2,0
2025-08-19,PHC_063,20,2,18,10.0,1,2
2025-08-19,PHC_064,20,2,18,10.0,1,0
2025-08-19,PHC_065,15,6,9,40.0,1,0
2025-08-19,PHC_066,25,3,22,12.0,2,0
2025-08-19,PHC_067,20,3,17,15.0,0,0
2025-08-19,PHC_068,15,1,14,6.7,0,1
2025-08-19,PHC_069,15,3,12,20.0,1,2
2025-08-19,PHC_070,25,3,22,12.0,0,1
2025-08-19,PHC_071,15,2,13,13.3,0,1
2025-08-19,PHC_072,25,3,22,12.0,0,1
2025-08-19,PHC_073,20,2,18,10.0,2,0
2025-08-19,PHC_074,30,4,26,13.3,2,2
2025-08-19,PHC_075,15,0,15,0.0,0,1
2025-08-19,PHC_076,15,6,9,40.0,1,1
2025-08-19,PHC_077,20,7,13,35.0,5,0
2025-08-19,PHC_078,30,7,23,23.3,2,0
2025-08-19,PHC_079,25,1,24,4.0,1,3
2025-08-19,PHC_080,20,3,17,15.0,0,0
2025-08-19,PHC_081,25,0,25,0.0,0,1
2025-08-19,PHC_082,30,3,27,10.0,0,0
2025-08-19,PHC_083,30,4,26,13.3,0,0
2025-08-19,PHC_084,20,1,19,5.0,0,1
2025-08-19,PHC_085,20,2,18,10.0,0,1
2025-08-19,PHC_086,15,1,14,6.7,0,1
2025-08-19,PHC_087,25,2,23,8.0,0,2
2025-08-19,PHC_088,25,3,22,12.0,0,2
2025-08-19,PHC_089,15,3,12,20.0,0,2
2025-08-19,PHC_090,15,4,11,26.7,0,1
2025-08-20,PHC_001,25,3,22,12.0,0,1
2025-08-20,PHC_002,30,1,29,3.3,1,1
2025-08-20,PHC_003,30,0,30,0.0,0,0
2025-08-20,PHC_004,20,2,18,10.0,1,2
2025-08-20,PHC_005,20,1,19,5.0,0,0
2025-08-20,PHC_006,40,4,36,10.0,1,1
2025-08-20,PHC_007,15,0,15,0.0,0,0
2025-08-20,PHC_008,15,1,14,6.7,0,1
2025-08-20,PHC_009,30,3,27,10.0,1,1
2025-08-20,PHC_010,15,0,15,0.0,0,1
2025-08-20,PHC_011,30,5,25,16.7,0,3
2025-08-20,PHC_012,15,4,11,26.7,1,0
2025-08-20,PHC_013,20,2,18,10.0,0,2
2025-08-20,PHC_014,15,1,14,6.7,0,0
2025-08-20,PHC_015,30,1,29,3.3,0,1
2025-08-20,PHC_016,20,4,16,20.0,2,1
2025-08-20,PHC_017,20,0,20,0.0,0,2
2025-08-20,PHC_018,30,0,30,0.0,0,0
2025-08-20,PHC_019,25,11,14,44.0,3,2
2025-08-20,PHC_020,20,2,18,10.0,1,1
2025-08-20,PHC_021,20,11,9,55.0,0,3
2025-08-20,PHC_022,25,3,22,12.0,0,1
2025-08-20,PHC_023,30,3,27,10.0,1,0
2025-08-20,PHC_024,30,2,28,6.7,0,1
2025-08-20,PHC_025,15,2,13,13.3,1,0
2025-08-20,PHC_026,15,9,6,60.0,3,2
2025-08-20,PHC_027,20,0,20,0.0,0,0
2025-08-20,PHC_028,25,4,21,16.0,2,3
2025-08-20,PHC_029,20,7,13,35.0,1,0
2025-08-20,PHC_030,15,3,12,20.0,0,2
2025-08-20,PHC_031,20,2,18,10.0,0,2
2025-08-20,PHC_032,15,1,14,6.7,0,0
2025-08-20,PHC_033,20,3,17,15.0,0,0
2025-08-20,PHC_034,25,5,20,20.0,0,2
2025-08-20,PHC_035,20,3,17,15.0,1,0
2025-08-20,PHC_036,20,7,13,35.0,0,2
2025-08-20,PHC_037,15,0,15,0.0,0,0
2025-08-20,PHC_038,30,3,27,10.0,1,0
2025-08-20,PHC_039,30,4,26,13.3,1,0
2025-08-20,PHC_040,25,0,25,0.0,0,0
2025-08-20,PHC_041,30,4,26,13.3,0,1
2025-08-20,PHC_042,20,4,16,20.0,1,0
2025-08-20,PHC_043,20,2,18,10.0,1,1
2025-08-20,PHC_044,25,3,22,12.0,0,2
2025-08-20,PHC_045,20,4,16,20.0,3,0
2025-08-20,PHC_046,20,0,20,0.0,0,0
2025-08-20,PHC_047,20,2,18,10.0,0,0
2025-08-20,PHC_048,15,1,14,6.7,1,0
2025-08-20,PHC_049,30,10,20,33.3,1,0
2025-08-20,PHC_050,40,1,39,2.5,0,0
2025-08-20,PHC_051,30,7,23,23.3,0,3
2025-08-20,PHC_052,25,3,22,12.0,0,3
2025-08-20,PHC_053,20,4,16,20.0,0,1
2025-08-20,PHC_054,15,2,13,13.3,0,1
2025-08-20,PHC_055,30,1,29,3.3,0,0
2025-08-20,PHC_056,25,1,24,4.0,0,1
2025-08-20,PHC_057,30,2,28,6.7,1,0
2025-08-20,PHC_058,20,5,15,25.0,0,1
2025-08-20,PHC_059,30,7,23,23.3,1,2
2025-08-20,PHC_060,20,3,17,15.0,0,1
2025-08-20,PHC_061,20,1,19,5.0,0,2
2025-08-20,PHC_062,20,4,16,20.0,0,1
2025-08-20,PHC_063,20,3,17,15.0,1,0
2025-08-20,PHC_064,20,2,18,10.0,0,0
2025-08-20,PHC_065,15,7,8,46.7,2,1
2025-08-20,PHC_066,25,4,21,16.0,2,1
2025-08-20,PHC_067,20,3,17,15.0,1,1
2025-08-20,PHC_068,15,3,12,20.0,2,0
2025-08-20,PHC_069,15,5,10,33.3,2,0
2025-08-20,PHC_070,25,4,21,16.0,2,1
2025-08-20,PHC_071,15,3,12,20.0,2,1
2025-08-20,PHC_072,25,4,21,16.0,2,1
2025-08-20,PHC_073,20,2,18,10.0,0,0
2025-08-20,PHC_074,30,3,27,10.0,0,1
2025-08-20,PHC_075,15,0,15,0.0,0,0
2025-08-20,PHC_076,15,6,9,40.0,1,1
2025-08-20,PHC_077,20,8,12,40.0,2,1
2025-08-20,PHC_078,30,6,24,20.0,1,2
2025-08-20,PHC_079,25,1,24,4.0,0,0
2025-08-20,PHC_080,20,3,17,15.0,0,0
2025-08-20,PHC_081,25,0,25,0.0,0,0
2025-08-20,PHC_082,30,1,29,3.3,0,2
2025-08-20,PHC_083,30,2,28,6.7,0,2
2025-08-20,PHC_084,20,3,17,15.0,2,0
2025-08-20,PHC_085,20,3,17,15.0,1,0
2025-08-20,PHC_086,15,1,14,6.7,1,1
2025-08-20,PHC_087,25,2,23,8.0,0,0
2025-08-20,PHC_088,25,2,23,8.0,0,1
2025-08-20,PHC_089,15,1,14,6.7,0,2
2025-08-20,PHC_090,15,2,13,13.3,0,2
2025-08-21,PHC_001,25,2,23,8.0,0,1
2025-08-21,PHC_002,30,2,28,6.7,1,0
2025-08-21,PHC_003,30,0,30,0.0,0,0
2025-08-21,PHC_004,20,1,19,5.0,0,1
2025-08-21,PHC_005,20,0,20,0.0,0,1
2025-08-21,PHC_006,40,2,38,5.0,0,2
2025-08-21,PHC_007,15,1,14,6.7,1,0
2025-08-21,PHC_008,15,2,13,13.3,2,1
2025-08-21,PHC_009,30,3,27,10.0,1,1
2025-08-21,PHC_010,15,1,14,6.7,1,0
2025-08-21,PHC_011,30,3,27,10.0,0,2
