date,phc_id,drug_id,qty_dispensed,patients_served_estimate
2025-08-21,PHC_055,DENGUE_TEST_KIT,1.0,5
2025-08-21,PHC_055,TETANUS_TOXOID,1.0,5
2025-08-21,PHC_055,ORAL_ANTIBIOTIC_PEDIATRIC,4.0,5
2025-08-21,PHC_056,ORS_SACHET,13.0,3
2025-08-21,PHC_056,PARACETAMOL_500MG,22.0,3
2025-08-21,PHC_056,AMOXICILLIN_500MG,10.0,3
2025-08-21,PHC_056,ANTIMALARIAL_ACT,2.0,3
2025-08-21,PHC_056,ANTIVENOM_VIAL,0.0,3
2025-08-21,PHC_056,INSULIN_VIAL,0.0,3
2025-08-21,PHC_056,ORAL_REHYDRATION_IV,6.0,3
2025-08-21,PHC_056,MEASLES_VACCINE,3.0,3
2025-08-21,PHC_056,ANTIHISTAMINE,4.0,3
2025-08-21,PHC_056,IBUPROFEN_400MG,11.0,3
2025-08-21,PHC_056,COUGH_SYRUP,4.0,3
2025-08-21,PHC_056,ANTIDIARRHEAL,10.0,3
2025-08-21,PHC_056,DENGUE_TEST_KIT,0.0,3
2025-08-21,PHC_056,TETANUS_TOXOID,2.0,3
2025-08-21,PHC_056,ORAL_ANTIBIOTIC_PEDIATRIC,4.0,3
2025-08-21,PHC_057,ORS_SACHET,16.0,8
2025-08-21,PHC_057,PARACETAMOL_500MG,24.0,8
2025-08-21,PHC_057,AMOXICILLIN_500MG,12.0,8
2025-08-21,PHC_057,ANTIMALARIAL_ACT,3.0,8
2025-08-21,PHC_057,ANTIVENOM_VIAL,0.0,8
2025-08-21,PHC_057,INSULIN_VIAL,3.0,8
2025-08-21,PHC_057,ORAL_REHYDRATION_IV,5.0,8
2025-08-21,PHC_057,MEASLES_VACCINE,3.0,8
2025-08-21,PHC_057,ANTIHISTAMINE,9.0,8
2025-08-21,PHC_057,IBUPROFEN_400MG,12.0,8
2025-08-21,PHC_057,COUGH_SYRUP,4.0,8
2025-08-21,PHC_057,ANTIDIARRHEAL,8.0,8
2025-08-21,PHC_057,DENGUE_TEST_KIT,2.0,8
2025-08-21,PHC_057,TETANUS_TOXOID,3.0,8
2025-08-21,PHC_057,ORAL_ANTIBIOTIC_PEDIATRIC,6.0,8
2025-08-21,PHC_058,ORS_SACHET,26.0,23
2025-08-21,PHC_058,PARACETAMOL_500MG,38.0,23
2025-08-21,PHC_058,AMOXICILLIN_500MG,13.0,23
2025-08-21,PHC_058,ANTIMALARIAL_ACT,4.0,23
2025-08-21,PHC_058,ANTIVENOM_VIAL,1.0,23
2025-08-21,PHC_058,INSULIN_VIAL,5.0,23
2025-08-21,PHC_058,ORAL_REHYDRATION_IV,11.0,23
2025-08-21,PHC_058,MEASLES_VACCINE,7.0,23
2025-08-21,PHC_058,ANTIHISTAMINE,15.0,23
2025-08-21,PHC_058,IBUPROFEN_400MG,32.0,23
2025-08-21,PHC_058,COUGH_SYRUP,9.0,23
2025-08-21,PHC_058,ANTIDIARRHEAL,15.0,23
2025-08-21,PHC_058,DENGUE_TEST_KIT,3.0,23
2025-08-21,PHC_058,TETANUS_TOXOID,1.0,23
2025-08-21,PHC_058,ORAL_ANTIBIOTIC_PEDIATRIC,9.0,23
2025-08-21,PHC_059,ORS_SACHET,19.0,21
2025-08-21,PHC_059,PARACETAMOL_500MG,38.0,21
2025-08-21,PHC_059,AMOXICILLIN_500MG,18.0,21
2025-08-21,PHC_059,ANTIMALARIAL_ACT,2.0,21
2025-08-21,PHC_059,ANTIVENOM_VIAL,0.0,21
2025-08-21,PHC_059,INSULIN_VIAL,4.0,21
2025-08-21,PHC_059,ORAL_REHYDRATION_IV,7.0,21
2025-08-21,PHC_059,MEASLES_VACCINE,3.0,21
2025-08-21,PHC_059,ANTIHISTAMINE,6.0,21
2025-08-21,PHC_059,IBUPROFEN_400MG,23.0,21
2025-08-21,PHC_059,COUGH_SYRUP,5.0,21
2025-08-21,PHC_059,ANTIDIARRHEAL,11.0,21
2025-08-21,PHC_059,DENGUE_TEST_KIT,1.0,21
2025-08-21,PHC_059,TETANUS_TOXOID,0.0,21
2025-08-21,PHC_059,ORAL_ANTIBIOTIC_PEDIATRIC,6.0,21
2025-08-21,PHC_060,ORS_SACHET,14.0,13
2025-08-21,PHC_060,PARACETAMOL_500MG,37.0,13
2025-08-21,PHC_060,AMOXICILLIN_500MG,15.0,13
2025-08-21,PHC_060,ANTIMALARIAL_ACT,1.0,13
2025-08-21,PHC_060,ANTIVENOM_VIAL,1.0,13
2025-08-21,PHC_060,INSULIN_VIAL,5.0,13
2025-08-21,PHC_060,ORAL_REHYDRATION_IV,1.0,13
2025-08-21,PHC_060,MEASLES_VACCINE,3.0,13
2025-08-21,PHC_060,ANTIHISTAMINE,8.0,13
2025-08-21,PHC_060,IBUPROFEN_400MG,22.0,13
2025-08-21,PHC_060,COUGH_SYRUP,7.0,13
2025-08-21,PHC_060,ANTIDIARRHEAL,11.0,13
2025-08-21,PHC_060,DENGUE_TEST_KIT,6.0,13
2025-08-21,PHC_060,TETANUS_TOXOID,2.0,13
2025-08-21,PHC_060,ORAL_ANTIBIOTIC_PEDIATRIC,9.0,13
2025-08-21,PHC_061,ORS_SACHET,7.0,2
2025-08-21,PHC_061,PARACETAMOL_500MG,15.0,2
2025-08-21,PHC_061,AMOXICILLIN_500MG,9.0,2
2025-08-21,PHC_061,ANTIMALARIAL_ACT,2.0,2
2025-08-21,PHC_061,ANTIVENOM_VIAL,0.0,2
2025-08-21,PHC_061,INSULIN_VIAL,3.0,2
2025-08-21,PHC_061,ORAL_REHYDRATION_IV,3.0,2
2025-08-21,PHC_061,MEASLES_VACCINE,0.0,2
2025-08-21,PHC_061,ANTIHISTAMINE,7.0,2
2025-08-21,PHC_061,IBUPROFEN_400MG,11.0,2
2025-08-21,PHC_061,COUGH_SYRUP,1.0,2
2025-08-21,PHC_061,ANTIDIARRHEAL,6.0,2
2025-08-21,PHC_061,DENGUE_TEST_KIT,0.0,2
2025-08-21,PHC_061,TETANUS_TOXOID,2.0,2
2025-08-21,PHC_061,ORAL_ANTIBIOTIC_PEDIATRIC,3.0,2
2025-08-21,PHC_062,ORS_SACHET,11.0,7
2025-08-21,PHC_062,PARACETAMOL_500MG,17.0,7
2025-08-21,PHC_062,AMOXICILLIN_500MG,8.0,7
2025-08-21,PHC_062,ANTIMALARIAL_ACT,5.0,7
2025-08-21,PHC_062,ANTIVENOM_VIAL,0.0,7
2025-08-21,PHC_062,INSULIN_VIAL,1.0,7
2025-08-21,PHC_062,ORAL_REHYDRATION_IV,3.0,7
2025-08-21,PHC_062,MEASLES_VACCINE,1.0,7
2025-08-21,PHC_062,ANTIHISTAMINE,5.0,7
2025-08-21,PHC_062,IBUPROFEN_400MG,9.0,7
2025-08-21,PHC_062,COUGH_SYRUP,2.0,7
2025-08-21,PHC_062,ANTIDIARRHEAL,6.0,7
2025-08-21,PHC_062,DENGUE_TEST_KIT,2.0,7
2025-08-21,PHC_062,TETANUS_TOXOID,1.0,7
2025-08-21,PHC_062,ORAL_ANTIBIOTIC_PEDIATRIC,3.0,7
2025-08-21,PHC_063,ORS_SACHET,13.0,14
2025-08-21,PHC_063,PARACETAMOL_500MG,20.0,14
2025-08-21,PHC_063,AMOXICILLIN_500MG,6.0,14
2025-08-21,PHC_063,ANTIMALARIAL_ACT,4.0,14
2025-08-21,PHC_063,ANTIVENOM_VIAL,0.0,14
2025-08-21,PHC_063,INSULIN_VIAL,0.0,14
2025-08-21,PHC_063,ORAL_REHYDRATION_IV,1.0,14
2025-08-21,PHC_063,MEASLES_VACCINE,2.0,14
2025-08-21,PHC_063,ANTIHISTAMINE,5.0,14
2025-08-21,PHC_063,IBUPROFEN_400MG,10.0,14
2025-08-21,PHC_063,COUGH_SYRUP,4.0,14
2025-08-21,PHC_063,ANTIDIARRHEAL,8.0,14
2025-08-21,PHC_063,DENGUE_TEST_KIT,,14
2025-08-21,PHC_063,TETANUS_TOXOID,2.0,14
2025-08-21,PHC_063,ORAL_ANTIBIOTIC_PEDIATRIC,6.0,14
2025-08-21,PHC_064,ORS_SACHET,14.0,5
2025-08-21,PHC_064,PARACETAMOL_500MG,29.0,5
2025-08-21,PHC_064,AMOXICILLIN_500MG,13.0,5
2025-08-21,PHC_064,ANTIMALARIAL_ACT,3.0,5
2025-08-21,PHC_064,ANTIVENOM_VIAL,1.0,5
2025-08-21,PHC_064,INSULIN_VIAL,1.0,5
2025-08-21,PHC_064,ORAL_REHYDRATION_IV,10.0,5
2025-08-21,PHC_064,MEASLES_VACCINE,3.0,5
2025-08-21,PHC_064,ANTIHISTAMINE,8.0,5
2025-08-21,PHC_064,IBUPROFEN_400MG,17.0,5
2025-08-21,PHC_064,COUGH_SYRUP,4.0,5
2025-08-21,PHC_064,ANTIDIARRHEAL,7.0,5
2025-08-21,PHC_064,DENGUE_TEST_KIT,0.0,5
2025-08-21,PHC_064,TETANUS_TOXOID,1.0,5
2025-08-21,PHC_064,ORAL_ANTIBIOTIC_PEDIATRIC,5.0,5
2025-08-21,PHC_065,ORS_SACHET,31.0,25
2025-08-21,PHC_065,PARACETAMOL_500MG,49.0,25
2025-08-21,PHC_065,AMOXICILLIN_500MG,21.0,25
2025-08-21,PHC_065,ANTIMALARIAL_ACT,9.0,25
2025-08-21,PHC_065,ANTIVENOM_VIAL,0.0,25
2025-08-21,PHC_065,INSULIN_VIAL,3.0,25
2025-08-21,PHC_065,ORAL_REHYDRATION_IV,10.0,25
2025-08-21,PHC_065,MEASLES_VACCINE,8.0,25
2025-08-21,PHC_065,ANTIHISTAMINE,13.0,25
2025-08-21,PHC_065,IBUPROFEN_400MG,31.0,25
2025-08-21,PHC_065,COUGH_SYRUP,11.0,25
2025-08-21,PHC_065,ANTIDIARRHEAL,17.0,25
2025-08-21,PHC_065,DENGUE_TEST_KIT,3.0,25
2025-08-21,PHC_065,TETANUS_TOXOID,5.0,25
2025-08-21,PHC_065,ORAL_ANTIBIOTIC_PEDIATRIC,7.0,25
2025-08-21,PHC_066,ORS_SACHET,20.0,10
2025-08-21,PHC_066,PARACETAMOL_500MG,30.0,10
2025-08-21,PHC_066,AMOXICILLIN_500MG,24.0,10
2025-08-21,PHC_066,ANTIMALARIAL_ACT,5.0,10
2025-08-21,PHC_066,ANTIVENOM_VIAL,0.0,10
2025-08-21,PHC_066,INSULIN_VIAL,4.0,10
2025-08-21,PHC_066,ORAL_REHYDRATION_IV,7.0,10
2025-08-21,PHC_066,MEASLES_VACCINE,2.0,10
2025-08-21,PHC_066,ANTIHISTAMINE,14.0,10
2025-08-21,PHC_066,IBUPROFEN_400MG,25.0,10
2025-08-21,PHC_066,COUGH_SYRUP,3.0,10
2025-08-21,PHC_066,ANTIDIARRHEAL,11.0,10
2025-08-21,PHC_066,DENGUE_TEST_KIT,5.0,10
2025-08-21,PHC_066,TETANUS_TOXOID,4.0,10
2025-08-21,PHC_066,ORAL_ANTIBIOTIC_PEDIATRIC,7.0,10
2025-08-21,PHC_067,ORS_SACHET,13.0,6
2025-08-21,PHC_067,PARACETAMOL_500MG,20.0,6
2025-08-21,PHC_067,AMOXICILLIN_500MG,18.0,6
2025-08-21,PHC_067,ANTIMALARIAL_ACT,3.0,6
2025-08-21,PHC_067,ANTIVENOM_VIAL,0.0,6
2025-08-21,PHC_067,INSULIN_VIAL,4.0,6
2025-08-21,PHC_067,ORAL_REHYDRATION_IV,7.0,6
2025-08-21,PHC_067,MEASLES_VACCINE,4.0,6
2025-08-21,PHC_067,ANTIHISTAMINE,6.0,6
2025-08-21,PHC_067,IBUPROFEN_400MG,18.0,6
2025-08-21,PHC_067,COUGH_SYRUP,9.0,6
2025-08-21,PHC_067,ANTIDIARRHEAL,10.0,6
2025-08-21,PHC_067,DENGUE_TEST_KIT,1.0,6
2025-08-21,PHC_067,TETANUS_TOXOID,0.0,6
2025-08-21,PHC_067,ORAL_ANTIBIOTIC_PEDIATRIC,5.0,6
2025-08-21,PHC_068,ORS_SACHET,18.0,13
2025-08-21,PHC_068,PARACETAMOL_500MG,48.0,13
2025-08-21,PHC_068,AMOXICILLIN_500MG,15.0,13
2025-08-21,PHC_068,ANTIMALARIAL_ACT,4.0,13
2025-08-21,PHC_068,ANTIVENOM_VIAL,0.0,13
2025-08-21,PHC_068,INSULIN_VIAL,3.0,13
2025-08-21,PHC_068,ORAL_REHYDRATION_IV,1.0,13
2025-08-21,PHC_068,MEASLES_VACCINE,1.0,13
2025-08-21,PHC_068,ANTIHISTAMINE,3.0,13
2025-08-21,PHC_068,IBUPROFEN_400MG,33.0,13
2025-08-21,PHC_068,COUGH_SYRUP,4.0,13
2025-08-21,PHC_068,ANTIDIARRHEAL,14.0,13
2025-08-21,PHC_068,DENGUE_TEST_KIT,4.0,13
2025-08-21,PHC_068,TETANUS_TOXOID,2.0,13
2025-08-21,PHC_068,ORAL_ANTIBIOTIC_PEDIATRIC,7.0,13
2025-08-21,PHC_069,ORS_SACHET,22.0,32
2025-08-21,PHC_069,PARACETAMOL_500MG,46.0,32
2025-08-21,PHC_069,AMOXICILLIN_500MG,21.0,32
2025-08-21,PHC_069,ANTIMALARIAL_ACT,7.0,32
2025-08-21,PHC_069,ANTIVENOM_VIAL,0.0,32
2025-08-21,PHC_069,INSULIN_VIAL,5.0,32
2025-08-21,PHC_069,ORAL_REHYDRATION_IV,7.0,32
2025-08-21,PHC_069,MEASLES_VACCINE,7.0,32
2025-08-21,PHC_069,ANTIHISTAMINE,13.0,32
2025-08-21,PHC_069,IBUPROFEN_400MG,30.0,32
2025-08-21,PHC_069,COUGH_SYRUP,4.0,32
2025-08-21,PHC_069,ANTIDIARRHEAL,10.0,32
2025-08-21,PHC_069,DENGUE_TEST_KIT,8.0,32
2025-08-21,PHC_069,TETANUS_TOXOID,1.0,32
2025-08-21,PHC_069,ORAL_ANTIBIOTIC_PEDIATRIC,3.0,32
2025-08-21,PHC_070,ORS_SACHET,15.0,21
2025-08-21,PHC_070,PARACETAMOL_500MG,38.0,21
2025-08-21,PHC_070,AMOXICILLIN_500MG,10.0,21
2025-08-21,PHC_070,ANTIMALARIAL_ACT,4.0,21
2025-08-21,PHC_070,ANTIVENOM_VIAL,0.0,21
2025-08-21,PHC_070,INSULIN_VIAL,3.0,21
2025-08-21,PHC_070,ORAL_REHYDRATION_IV,8.0,21
2025-08-21,PHC_070,MEASLES_VACCINE,3.0,21
2025-08-21,PHC_070,ANTIHISTAMINE,8.0,21
2025-08-21,PHC_070,IBUPROFEN_400MG,21.0,21
2025-08-21,PHC_070,COUGH_SYRUP,4.0,21
2025-08-21,PHC_070,ANTIDIARRHEAL,16.0,21
2025-08-21,PHC_070,DENGUE_TEST_KIT,3.0,21
2025-08-21,PHC_070,TETANUS_TOXOID,3.0,21
2025-08-21,PHC_070,ORAL_ANTIBIOTIC_PEDIATRIC,5.0,21
2025-08-21,PHC_071,ORS_SACHET,15.0,21
2025-08-21,PHC_071,PARACETAMOL_500MG,27.0,21
2025-08-21,PHC_071,AMOXICILLIN_500MG,8.0,21
2025-08-21,PHC_071,ANTIMALARIAL_ACT,5.0,21
2025-08-21,PHC_071,ANTIVENOM_VIAL,0.0,21
2025-08-21,PHC_071,INSULIN_VIAL,4.0,21
2025-08-21,PHC_071,ORAL_REHYDRATION_IV,5.0,21
2025-08-21,PHC_071,MEASLES_VACCINE,1.0,21
2025-08-21,PHC_071,ANTIHISTAMINE,8.0,21
2025-08-21,PHC_071,IBUPROFEN_400MG,19.0,21
2025-08-21,PHC_071,COUGH_SYRUP,7.0,21
2025-08-21,PHC_071,ANTIDIARRHEAL,13.0,21
2025-08-21,PHC_071,DENGUE_TEST_KIT,4.0,21
2025-08-21,PHC_071,TETANUS_TOXOID,3.0,21
2025-08-21,PHC_071,ORAL_ANTIBIOTIC_PEDIATRIC,3.0,21
2025-08-21,PHC_072,ORS_SACHET,13.0,19
2025-08-21,PHC_072,PARACETAMOL_500MG,33.0,19
2025-08-21,PHC_072,AMOXICILLIN_500MG,24.0,19
2025-08-21,PHC_072,ANTIMALARIAL_ACT,8.0,19
2025-08-21,PHC_072,ANTIVENOM_VIAL,0.0,19
2025-08-21,PHC_072,INSULIN_VIAL,0.0,19
2025-08-21,PHC_072,ORAL_REHYDRATION_IV,4.0,19
2025-08-21,PHC_072,MEASLES_VACCINE,2.0,19
2025-08-21,PHC_072,ANTIHISTAMINE,2.0,19
2025-08-21,PHC_072,IBUPROFEN_400MG,18.0,19
2025-08-21,PHC_072,COUGH_SYRUP,4.0,19
2025-08-21,PHC_072,ANTIDIARRHEAL,14.0,19
2025-08-21,PHC_072,DENGUE_TEST_KIT,1.0,19
2025-08-21,PHC_072,TETANUS_TOXOID,5.0,19
2025-08-21,PHC_072,ORAL_ANTIBIOTIC_PEDIATRIC,5.0,19
2025-08-21,PHC_073,ORS_SACHET,8.0,5
2025-08-21,PHC_073,PARACETAMOL_500MG,20.0,5
2025-08-21,PHC_073,AMOXICILLIN_500MG,12.0,5
2025-08-21,PHC_073,ANTIMALARIAL_ACT,0.0,5
2025-08-21,PHC_073,ANTIVENOM_VIAL,0.0,5
2025-08-21,PHC_073,INSULIN_VIAL,2.0,5
2025-08-21,PHC_073,ORAL_REHYDRATION_IV,2.0,5
2025-08-21,PHC_073,MEASLES_VACCINE,0.0,5
2025-08-21,PHC_073,ANTIHISTAMINE,6.0,5
2025-08-21,PHC_073,IBUPROFEN_400MG,20.0,5
2025-08-21,PHC_073,COUGH_SYRUP,4.0,5
2025-08-21,PHC_073,ANTIDIARRHEAL,9.0,5
2025-08-21,PHC_073,DENGUE_TEST_KIT,2.0,5
2025-08-21,PHC_073,TETANUS_TOXOID,0.0,5
2025-08-21,PHC_073,ORAL_ANTIBIOTIC_PEDIATRIC,3.0,5
2025-08-21,PHC_074,ORS_SACHET,12.0,12
2025-08-21,PHC_074,PARACETAMOL_500MG,21.0,12
2025-08-21,PHC_074,AMOXICILLIN_500MG,15.0,12
2025-08-21,PHC_074,ANTIMALARIAL_ACT,4.0,12
2025-08-21,PHC_074,ANTIVENOM_VIAL,0.0,12
2025-08-21,PHC_074,INSULIN_VIAL,7.0,12
2025-08-21,PHC_074,ORAL_REHYDRATION_IV,,12
2025-08-21,PHC_074,MEASLES_VACCINE,4.0,12
2025-08-21,PHC_074,ANTIHISTAMINE,7.0,12
2025-08-21,PHC_074,IBUPROFEN_400MG,16.0,12
2025-08-21,PHC_074,COUGH_SYRUP,5.0,12
2025-08-21,PHC_074,ANTIDIARRHEAL,6.0,12
2025-08-21,PHC_074,DENGUE_TEST_KIT,1.0,12
2025-08-21,PHC_074,TETANUS_TOXOID,2.0,12
2025-08-21,PHC_074,ORAL_ANTIBIOTIC_PEDIATRIC,5.0,12
2025-08-21,PHC_075,ORS_SACHET,8.0,4
2025-08-21,PHC_075,PARACETAMOL_500MG,23.0,4
2025-08-21,PHC_075,AMOXICILLIN_500MG,8.0,4
2025-08-21,PHC_075,ANTIMALARIAL_ACT,5.0,4
2025-08-21,PHC_075,ANTIVENOM_VIAL,0.0,4
2025-08-21,PHC_075,INSULIN_VIAL,1.0,4
2025-08-21,PHC_075,ORAL_REHYDRATION_IV,6.0,4
2025-08-21,PHC_075,MEASLES_VACCINE,0.0,4
2025-08-21,PHC_075,ANTIHISTAMINE,5.0,4
2025-08-21,PHC_075,IBUPROFEN_400MG,13.0,4
2025-08-21,PHC_075,COUGH_SYRUP,6.0,4
2025-08-21,PHC_075,ANTIDIARRHEAL,7.0,4
2025-08-21,PHC_075,DENGUE_TEST_KIT,2.0,4
2025-08-21,PHC_075,TETANUS_TOXOID,0.0,4
2025-08-21,PHC_075,ORAL_ANTIBIOTIC_PEDIATRIC,5.0,4
2025-08-21,PHC_076,ORS_SACHET,20.0,22
2025-08-21,PHC_076,PARACETAMOL_500MG,98.0,22
2025-08-21,PHC_076,AMOXICILLIN_500MG,13.0,22
2025-08-21,PHC_076,ANTIMALARIAL_ACT,5.0,22
2025-08-21,PHC_076,ANTIVENOM_VIAL,0.0,22
2025-08-21,PHC_076,INSULIN_VIAL,5.0,22
2025-08-21,PHC_076,ORAL_REHYDRATION_IV,24.0,22
2025-08-21,PHC_076,MEASLES_VACCINE,3.0,22
2025-08-21,PHC_076,ANTIHISTAMINE,7.0,22
2025-08-21,PHC_076,IBUPROFEN_400MG,30.0,22
2025-08-21,PHC_076,COUGH_SYRUP,8.0,22
2025-08-21,PHC_076,ANTIDIARRHEAL,18.0,22
2025-08-21,PHC_076,DENGUE_TEST_KIT,0.0,22
2025-08-21,PHC_076,TETANUS_TOXOID,4.0,22
2025-08-21,PHC_076,ORAL_ANTIBIOTIC_PEDIATRIC,10.0,22
2025-08-21,PHC_077,ORS_SACHET,31.0,34
2025-08-21,PHC_077,PARACETAMOL_500MG,191.0,34
2025-08-21,PHC_077,AMOXICILLIN_500MG,22.0,34
2025-08-21,PHC_077,ANTIMALARIAL_ACT,5.0,34
2025-08-21,PHC_077,ANTIVENOM_VIAL,2.0,34
2025-08-21,PHC_077,INSULIN_VIAL,2.0,34
2025-08-21,PHC_077,ORAL_REHYDRATION_IV,38.0,34
2025-08-21,PHC_077,MEASLES_VACCINE,5.0,34
2025-08-21,PHC_077,ANTIHISTAMINE,11.0,34
2025-08-21,PHC_077,IBUPROFEN_400MG,40.0,34
2025-08-21,PHC_077,COUGH_SYRUP,9.0,34
2025-08-21,PHC_077,ANTIDIARRHEAL,21.0,34
2025-08-21,PHC_077,DENGUE_TEST_KIT,5.0,34
2025-08-21,PHC_077,TETANUS_TOXOID,,34
2025-08-21,PHC_077,ORAL_ANTIBIOTIC_PEDIATRIC,40.0,34
2025-08-21,PHC_078,ORS_SACHET,27.0,32
2025-08-21,PHC_078,PARACETAMOL_500MG,150.0,32
2025-08-21,PHC_078,AMOXICILLIN_500MG,23.0,32
2025-08-21,PHC_078,ANTIMALARIAL_ACT,4.0,32
2025-08-21,PHC_078,ANTIVENOM_VIAL,0.0,32
2025-08-21,PHC_078,INSULIN_VIAL,4.0,32
2025-08-21,PHC_078,ORAL_REHYDRATION_IV,30.0,32
2025-08-21,PHC_078,MEASLES_VACCINE,2.0,32
2025-08-21,PHC_078,ANTIHISTAMINE,12.0,32
2025-08-21,PHC_078,IBUPROFEN_400MG,21.0,32
2025-08-21,PHC_078,COUGH_SYRUP,8.0,32
2025-08-21,PHC_078,ANTIDIARRHEAL,5.0,32
2025-08-21,PHC_078,DENGUE_TEST_KIT,5.0,32
2025-08-21,PHC_078,TETANUS_TOXOID,2.0,32
2025-08-21,PHC_078,ORAL_ANTIBIOTIC_PEDIATRIC,22.0,32
2025-08-21,PHC_079,ORS_SACHET,15.0,9
2025-08-21,PHC_079,PARACETAMOL_500MG,19.0,9
2025-08-21,PHC_079,AMOXICILLIN_500MG,9.0,9
2025-08-21,PHC_079,ANTIMALARIAL_ACT,4.0,9
2025-08-21,PHC_079,ANTIVENOM_VIAL,0.0,9
2025-08-21,PHC_079,INSULIN_VIAL,3.0,9
2025-08-21,PHC_079,ORAL_REHYDRATION_IV,3.0,9
2025-08-21,PHC_079,MEASLES_VACCINE,3.0,9
2025-08-21,PHC_079,ANTIHISTAMINE,8.0,9
2025-08-21,PHC_079,IBUPROFEN_400MG,10.0,9
2025-08-21,PHC_079,COUGH_SYRUP,7.0,9
2025-08-21,PHC_079,ANTIDIARRHEAL,13.0,9
2025-08-21,PHC_079,DENGUE_TEST_KIT,2.0,9
2025-08-21,PHC_079,TETANUS_TOXOID,3.0,9
2025-08-21,PHC_079,ORAL_ANTIBIOTIC_PEDIATRIC,3.0,9
2025-08-21,PHC_080,ORS_SACHET,26.0,14
2025-08-21,PHC_080,PARACETAMOL_500MG,57.0,14
2025-08-21,PHC_080,AMOXICILLIN_500MG,19.0,14
2025-08-21,PHC_080,ANTIMALARIAL_ACT,8.0,14
2025-08-21,PHC_080,ANTIVENOM_VIAL,0.0,14
2025-08-21,PHC_080,INSULIN_VIAL,2.0,14
2025-08-21,PHC_080,ORAL_REHYDRATION_IV,10.0,14
2025-08-21,PHC_080,MEASLES_VACCINE,2.0,14
2025-08-21,PHC_080,ANTIHISTAMINE,14.0,14
2025-08-21,PHC_080,IBUPROFEN_400MG,29.0,14
2025-08-21,PHC_080,COUGH_SYRUP,8.0,14
2025-08-21,PHC_080,ANTIDIARRHEAL,13.0,14
2025-08-21,PHC_080,DENGUE_TEST_KIT,6.0,14
2025-08-21,PHC_080,TETANUS_TOXOID,2.0,14
2025-08-21,PHC_080,ORAL_ANTIBIOTIC_PEDIATRIC,7.0,14
2025-08-21,PHC_081,ORS_SACHET,11.0,1
2025-08-21,PHC_081,PARACETAMOL_500MG,13.0,1
2025-08-21,PHC_081,AMOXICILLIN_500MG,11.0,1
2025-08-21,PHC_081,ANTIMALARIAL_ACT,0.0,1
2025-08-21,PHC_081,ANTIVENOM_VIAL,0.0,1
2025-08-21,PHC_081,INSULIN_VIAL,2.0,1
2025-08-21,PHC_081,ORAL_REHYDRATION_IV,3.0,1
2025-08-21,PHC_081,MEASLES_VACCINE,1.0,1
2025-08-21,PHC_081,ANTIHISTAMINE,7.0,1
2025-08-21,PHC_081,IBUPROFEN_400MG,5.0,1
2025-08-21,PHC_081,COUGH_SYRUP,0.0,1
2025-08-21,PHC_081,ANTIDIARRHEAL,5.0,1
2025-08-21,PHC_081,DENGUE_TEST_KIT,3.0,1
2025-08-21,PHC_081,TETANUS_TOXOID,0.0,1
2025-08-21,PHC_081,ORAL_ANTIBIOTIC_PEDIATRIC,4.0,1
2025-08-21,PHC_082,ORS_SACHET,14.0,3
2025-08-21,PHC_082,PARACETAMOL_500MG,79.0,3
2025-08-21,PHC_082,AMOXICILLIN_500MG,9.0,3
2025-08-21,PHC_082,ANTIMALARIAL_ACT,3.0,3
2025-08-21,PHC_082,ANTIVENOM_VIAL,0.0,3
2025-08-21,PHC_082,INSULIN_VIAL,2.0,3
2025-08-21,PHC_082,ORAL_REHYDRATION_IV,13.0,3
2025-08-21,PHC_082,MEASLES_VACCINE,1.0,3
2025-08-21,PHC_082,ANTIHISTAMINE,5.0,3
2025-08-21,PHC_082,IBUPROFEN_400MG,14.0,3
2025-08-21,PHC_082,COUGH_SYRUP,6.0,3
2025-08-21,PHC_082,ANTIDIARRHEAL,8.0,3
2025-08-21,PHC_082,DENGUE_TEST_KIT,1.0,3
2025-08-21,PHC_082,TETANUS_TOXOID,2.0,3
2025-08-21,PHC_082,ORAL_ANTIBIOTIC_PEDIATRIC,18.0,3
2025-08-21,PHC_083,ORS_SACHET,17.0,6
2025-08-21,PHC_083,PARACETAMOL_500MG,52.0,6
2025-08-21,PHC_083,AMOXICILLIN_500MG,7.0,6
2025-08-21,PHC_083,ANTIMALARIAL_ACT,2.0,6
2025-08-21,PHC_083,ANTIVENOM_VIAL,0.0,6
2025-08-21,PHC_083,INSULIN_VIAL,2.0,6
2025-08-21,PHC_083,ORAL_REHYDRATION_IV,11.0,6
2025-08-21,PHC_083,MEASLES_VACCINE,0.0,6
2025-08-21,PHC_083,ANTIHISTAMINE,4.0,6
2025-08-21,PHC_083,IBUPROFEN_400MG,16.0,6
2025-08-21,PHC_083,COUGH_SYRUP,5.0,6
2025-08-21,PHC_083,ANTIDIARRHEAL,10.0,6
2025-08-21,PHC_083,DENGUE_TEST_KIT,1.0,6
2025-08-21,PHC_083,TETANUS_TOXOID,2.0,6
2025-08-21,PHC_083,ORAL_ANTIBIOTIC_PEDIATRIC,16.0,6
2025-08-21,PHC_084,ORS_SACHET,36.0,10
2025-08-21,PHC_084,PARACETAMOL_500MG,103.0,10
2025-08-21,PHC_084,AMOXICILLIN_500MG,13.0,10
2025-08-21,PHC_084,ANTIMALARIAL_ACT,4.0,10
2025-08-21,PHC_084,ANTIVENOM_VIAL,0.0,10
